run,ts,cycle,unit,side,entryPrice,exitPrice,qty,bps,pnl,exitReason,hold_sec,entry_heure,exit_heure
Run_4h_1,2026-08-14T13:05:28Z,106,BETA_X5,SELL,62688.30000000,62688.30000000,0.00470000,-0.00000000,-0.00000000,shock_inversion_stop,5,13:05:23,13:05:28
Run_4h_1,2026-08-14T13:05:46Z,107,BETA_X5,SELL,62691.30000000,62691.50000000,0.00940000,-0.03190235,-0.00188000,shock_inversion_stop,5,13:05:41,13:05:46
Run_4h_1,2026-08-14T13:06:19Z,110,BETA_X5,SELL,62697.80000000,62687.50000000,0.00940000,1.64280086,0.09682000,shock_inversion_stop,5,13:06:14,13:06:19
Run_4h_1,2026-08-14T13:08:26Z,125,BETA_X5,SELL,62696.90000000,62697.10000000,0.00470000,-0.03189950,-0.00094000,shock_inversion_stop,5,13:08:21,13:08:26
Run_4h_1,2026-08-14T13:13:25Z,162,BETA_X5,SELL,62611.10000000,62616.10000000,0.00470000,-0.79858044,-0.02350000,fluid_exit_inversion,8,13:13:17,13:13:25
Run_4h_1,2026-08-14T13:13:57Z,165,BETA_X5,SELL,62627.00000000,62632.10000000,0.00940000,-0.81434525,-0.04794000,shock_inversion_stop,5,13:13:51,13:13:56
Run_4h_1,2026-08-14T13:14:19Z,166,BETA_X5,SELL,62641.90000000,62641.50000000,0.00470000,0.06385502,0.00188000,fluid_exit_inversion,8,13:14:10,13:14:18
Run_4h_1,2026-08-14T13:16:47Z,184,BETA_X5,SELL,62650.80000000,62669.60000000,0.00470000,-3.00075977,-0.08836000,fluid_exit_inversion,5,13:16:41,13:16:46
Run_4h_1,2026-08-14T13:20:41Z,214,BETA_X5,SELL,62632.90000000,62632.20000000,0.00470000,0.11176235,0.00329000,shock_inversion_stop,5,13:20:36,13:20:41
Run_4h_1,2026-08-14T13:21:05Z,215,BETA_X5,SELL,62630.40000000,62630.00000000,0.00470000,0.06386675,0.00188000,shock_inversion_stop,11,13:20:53,13:21:04
Run_4h_1,2026-08-14T13:23:01Z,229,BETA_X5,SELL,62628.70000000,62631.00000000,0.00940000,-0.36724377,-0.02162000,fluid_exit_inversion,5,13:22:55,13:23:00
Run_4h_1,2026-08-14T13:23:55Z,235,BETA_X5,SELL,62646.90000000,62649.10000000,0.01540000,-0.35117460,-0.03388000,shock_inversion_stop,6,13:23:49,13:23:55
Run_4h_1,2026-08-14T13:26:57Z,258,BETA_X5,SELL,62698.30000000,62698.70000000,0.00470000,-0.06379758,-0.00188000,shock_inversion_stop,5,13:26:52,13:26:57
Run_4h_1,2026-08-14T13:27:15Z,259,BETA_X5,SELL,62698.80000000,62698.80000000,0.00470000,-0.00000000,-0.00000000,fluid_exit_inversion,6,13:27:09,13:27:15
Run_4h_1,2026-08-14T13:28:57Z,271,BETA_X5,SELL,62698.30000000,62698.30000000,0.00470000,-0.00000000,-0.00000000,shock_inversion_stop,5,13:28:51,13:28:56
Run_4h_1,2026-08-14T13:32:29Z,298,BETA_X5,SELL,62698.20000000,62698.00000000,0.00940000,0.03189884,0.00188000,fluid_exit_brake,5,13:32:23,13:32:28
Run_4h_1,2026-08-14T13:33:16Z,303,BETA_X5,SELL,62700.10000000,62700.90000000,0.00940000,-0.12759150,-0.00752000,shock_inversion_stop,5,13:33:11,13:33:16
Run_4h_1,2026-08-14T13:36:17Z,326,BETA_X5,SELL,62702.00000000,62698.40000000,0.00940000,0.57414437,0.03384000,shock_inversion_stop,5,13:36:11,13:36:16
Run_4h_1,2026-08-14T13:36:42Z,328,BETA_X5,SELL,62702.00000000,62698.00000000,0.00760000,0.63793818,0.03040000,shock_inversion_stop,5,13:36:36,13:36:42
Run_4h_1,2026-08-14T13:37:07Z,330,BETA_X5,SELL,62698.00000000,62698.00000000,0.00470000,-0.00000000,-0.00000000,shock_inversion_stop,6,13:37:01,13:37:07
Run_4h_1,2026-08-14T13:37:25Z,331,BETA_X5,SELL,62698.00000000,62698.00000000,0.00470000,-0.00000000,-0.00000000,shock_inversion_stop,6,13:37:19,13:37:25
Run_4h_1,2026-08-14T13:38:24Z,337,BETA_X5,SELL,62702.00000000,62702.00000000,0.00470000,-0.00000000,-0.00000000,shock_inversion_stop,5,13:38:18,13:38:23
Run_4h_1,2026-08-14T13:39:00Z,340,BETA_X5,SELL,62701.90000000,62707.50000000,0.00940000,-0.89311488,-0.05264000,fluid_exit_inversion,8,13:38:52,13:39:00
Run_4h_1,2026-08-14T13:39:18Z,341,BETA_X5,SELL,62708.30000000,62700.70000000,0.00760000,1.21196078,0.05776000,shock_inversion_stop,5,13:39:12,13:39:17
Run_4h_1,2026-08-14T13:42:10Z,362,BETA_X5,SELL,62631.70000000,62643.90000000,0.00470000,-1.94789539,-0.05734000,fluid_exit_inversion,5,13:42:04,13:42:10
Run_4h_1,2026-08-14T13:42:45Z,365,BETA_X5,SELL,62643.90000000,62643.90000000,0.00470000,-0.00000000,-0.00000000,shock_inversion_stop,5,13:42:39,13:42:44
Run_4h_1,2026-08-14T13:44:19Z,376,BETA_X5,SELL,62643.90000000,62637.80000000,0.00470000,0.97375802,0.02867000,shock_inversion_stop,5,13:44:13,13:44:18
Run_4h_1,2026-08-14T13:44:44Z,378,BETA_X5,SELL,62660.10000000,62660.80000000,0.00470000,-0.11171383,-0.00329000,shock_inversion_stop,5,13:44:39,13:44:44
Run_4h_1,2026-08-14T13:45:10Z,380,BETA_X5,SELL,62663.30000000,62667.80000000,0.00470000,-0.71812369,-0.02115000,fluid_exit_inversion,6,13:45:04,13:45:10
Run_4h_1,2026-08-14T13:45:45Z,383,BETA_X5,SELL,62688.60000000,62708.30000000,0.00470000,-3.14251714,-0.09259000,fluid_exit_inversion,6,13:45:38,13:45:44
Run_4h_1,2026-08-14T13:46:03Z,384,BETA_X5,SELL,62702.00000000,62707.20000000,0.00470000,-0.82931964,-0.02444000,shock_inversion_stop,5,13:45:57,13:46:02
Run_4h_1,2026-08-14T13:46:36Z,387,BETA_X5,SELL,62720.10000000,62717.50000000,0.00760000,0.41454016,0.01976000,shock_inversion_stop,5,13:46:31,13:46:36
Run_4h_1,2026-08-14T13:47:03Z,389,BETA_X5,SELL,62725.70000000,62717.10000000,0.00470000,1.37104887,0.04042000,shock_inversion_stop,6,13:46:57,13:47:03
Run_4h_1,2026-08-14T13:47:44Z,393,BETA_X5,SELL,62714.00000000,62714.00000000,0.00470000,-0.00000000,-0.00000000,shock_inversion_stop,5,13:47:38,13:47:43
Run_4h_1,2026-08-14T13:48:02Z,394,BETA_X5,SELL,62714.00000000,62714.00000000,0.00470000,-0.00000000,-0.00000000,shock_inversion_stop,5,13:47:57,13:48:02
Run_4h_1,2026-08-14T13:48:22Z,395,BETA_X5,SELL,62714.00000000,62698.90000000,0.00470000,2.40775584,0.07097000,shock_inversion_stop,8,13:48:14,13:48:22
Run_4h_1,2026-08-14T13:49:06Z,399,BETA_X5,SELL,62717.20000000,62690.90000000,0.00470000,4.19342700,0.12361000,shock_inversion_stop,8,13:48:58,13:49:06
Run_4h_1,2026-08-14T13:50:11Z,406,BETA_X5,SELL,62673.00000000,62641.20000000,0.00470000,5.07395529,0.14946000,shock_inversion_stop,5,13:50:05,13:50:10
Run_4h_1,2026-08-14T13:50:53Z,410,BETA_X5,SELL,62632.10000000,62630.70000000,0.00470000,0.22352755,0.00658000,shock_inversion_stop,5,13:50:47,13:50:52
Run_4h_1,2026-08-14T13:51:33Z,414,BETA_X5,SELL,62629.50000000,62629.60000000,0.00470000,-0.01596692,-0.00047000,shock_inversion_stop,5,13:51:28,13:51:33
Run_4h_1,2026-08-14T13:53:42Z,429,BETA_X5,SELL,62625.20000000,62631.40000000,0.00470000,-0.99001680,-0.02914000,fluid_exit_inversion,9,13:53:33,13:53:42
Run_4h_1,2026-08-14T13:54:30Z,434,BETA_X5,SELL,62627.00000000,62627.60000000,0.00470000,-0.09580532,-0.00282000,fluid_exit_inversion,6,13:54:24,13:54:30
Run_4h_1,2026-08-14T13:55:14Z,438,BETA_X5,SELL,62624.90000000,62624.20000000,0.00470000,0.11177663,0.00329000,shock_inversion_stop,5,13:55:08,13:55:14
Run_4h_1,2026-08-14T14:00:48Z,480,BETA_X5,SELL,62625.10000000,62635.00000000,0.00470000,-1.58083580,-0.04653000,shock_inversion_stop,5,14:00:42,14:00:47
Run_4h_1,2026-08-14T14:02:15Z,490,BETA_X5,SELL,62623.40000000,62625.30000000,0.00470000,-0.30340097,-0.00893000,fluid_exit_inversion,5,14:02:09,14:02:14
Run_4h_1,2026-08-14T14:04:39Z,507,BETA_X5,SELL,62625.30000000,62627.40000000,0.00470000,-0.33532773,-0.00987000,shock_inversion_stop,6,14:04:33,14:04:39
Run_4h_1,2026-08-14T14:06:17Z,518,BETA_X5,SELL,62628.40000000,62635.40000000,0.00470000,-1.11770379,-0.03290000,shock_inversion_stop,5,14:06:11,14:06:16
Run_4h_1,2026-08-14T14:06:58Z,522,BETA_X5,SELL,62647.60000000,62666.50000000,0.00470000,-3.01687535,-0.08883000,shock_inversion_stop,5,14:06:52,14:06:57
Run_4h_1,2026-08-14T14:07:25Z,524,BETA_X5,SELL,62666.50000000,62667.40000000,0.00470000,-0.14361740,-0.00423000,fluid_exit_inversion,5,14:07:19,14:07:24
Run_4h_1,2026-08-14T14:08:22Z,530,BETA_X5,SELL,62626.70000000,62617.80000000,0.00470000,1.42111911,0.04183000,shock_inversion_stop,6,14:08:16,14:08:22
Run_4h_1,2026-08-14T14:08:47Z,532,BETA_X5,SELL,62619.10000000,62634.60000000,0.00760000,-2.47528310,-0.11780000,shock_inversion_stop,5,14:08:42,14:08:47
Run_4h_1,2026-08-14T14:10:08Z,541,BETA_X5,SELL,62612.90000000,62609.60000000,0.00470000,0.52704794,0.01551000,shock_inversion_stop,5,14:10:03,14:10:08
Run_4h_1,2026-08-14T14:10:26Z,542,BETA_X5,SELL,62607.90000000,62602.40000000,0.00470000,0.87848339,0.02585000,shock_inversion_stop,5,14:10:21,14:10:26
Run_4h_1,2026-08-14T14:12:53Z,560,BETA_X5,SELL,62665.50000000,62651.90000000,0.00470000,2.17025317,0.06392000,shock_inversion_stop,6,14:12:47,14:12:53
Run_4h_1,2026-08-14T14:13:18Z,562,BETA_X5,SELL,62645.40000000,62598.50000000,0.00470000,7.48658321,0.22043000,shock_inversion_stop,5,14:13:13,14:13:18
Run_4h_1,2026-08-14T14:13:37Z,563,BETA_X5,SELL,62598.30000000,62598.10000000,0.00470000,0.03194975,0.00094000,shock_inversion_stop,5,14:13:31,14:13:37
Run_4h_1,2026-08-14T14:14:03Z,565,BETA_X5,SELL,62597.70000000,62595.20000000,0.00470000,0.39937570,0.01175000,shock_inversion_stop,5,14:13:57,14:14:03
Run_4h_1,2026-08-14T14:14:38Z,568,BETA_X5,SELL,62595.20000000,62595.20000000,0.00470000,-0.00000000,-0.00000000,shock_inversion_stop,8,14:14:30,14:14:38
Run_4h_1,2026-08-14T14:15:57Z,577,BETA_X5,SELL,62596.70000000,62595.20000000,0.00940000,0.23962925,0.01410000,shock_inversion_stop,6,14:15:51,14:15:57
Run_4h_1,2026-08-14T14:16:15Z,578,BETA_X5,SELL,62596.20000000,62596.20000000,0.00940000,-0.00000000,-0.00000000,shock_inversion_stop,6,14:16:09,14:16:15
Run_4h_1,2026-08-14T14:18:01Z,590,BETA_X5,SELL,62602.20000000,62602.60000000,0.00940000,-0.06389552,-0.00376000,shock_inversion_stop,8,14:17:53,14:18:01
Run_4h_1,2026-08-14T14:19:31Z,600,BETA_X5,SELL,62602.60000000,62594.10000000,0.00940000,1.35777108,0.07990000,shock_inversion_stop,5,14:19:26,14:19:31
Run_4h_1,2026-08-14T14:22:18Z,620,BETA_X5,SELL,62595.20000000,62599.30000000,0.00470000,-0.65500230,-0.01927000,shock_inversion_stop,6,14:22:12,14:22:18
Run_4h_1,2026-08-14T14:24:27Z,635,BETA_X5,SELL,62595.00000000,62591.50000000,0.00470000,0.55915009,0.01645000,fluid_exit_inversion,8,14:24:19,14:24:27
Run_4h_1,2026-08-14T14:24:45Z,636,BETA_X5,SELL,62588.00000000,62584.00000000,0.00470000,0.63910015,0.01880000,shock_inversion_stop,5,14:24:39,14:24:44
Run_4h_1,2026-08-14T14:25:57Z,644,BETA_X5,SELL,62599.70000000,62607.00000000,0.01550000,-1.16613977,-0.11315000,shock_inversion_stop,5,14:25:52,14:25:57
Run_4h_1,2026-08-14T14:26:39Z,648,BETA_X5,SELL,62609.90000000,62609.90000000,0.00760000,-0.00000000,-0.00000000,shock_inversion_stop,6,14:26:33,14:26:39
Run_4h_1,2026-08-14T14:27:07Z,650,BETA_X5,SELL,62609.90000000,62609.90000000,0.00470000,-0.00000000,-0.00000000,fluid_exit_inversion,9,14:26:58,14:27:07
Run_4h_1,2026-08-14T14:27:57Z,655,BETA_X5,SELL,62635.90000000,62660.00000000,0.00940000,-3.84763371,-0.22654000,shock_inversion_stop,8,14:27:49,14:27:57
Run_4h_1,2026-08-14T14:28:24Z,657,BETA_X5,SELL,62665.50000000,62666.60000000,0.00470000,-0.17553518,-0.00517000,shock_inversion_stop,6,14:28:17,14:28:23
Run_4h_1,2026-08-14T14:30:12Z,670,BETA_X5,SELL,62662.10000000,62665.50000000,0.00470000,-0.54259273,-0.01598000,shock_inversion_stop,5,14:30:06,14:30:11
Run_4h_1,2026-08-14T14:30:44Z,673,BETA_X5,SELL,62665.50000000,62665.50000000,0.00470000,-0.00000000,-0.00000000,shock_inversion_stop,5,14:30:39,14:30:44
Run_4h_1,2026-08-14T14:31:02Z,674,BETA_X5,SELL,62664.60000000,62664.60000000,0.00940000,-0.00000000,-0.00000000,shock_inversion_stop,6,14:30:56,14:31:02
Run_4h_1,2026-08-14T14:32:12Z,682,BETA_X5,SELL,62666.60000000,62650.20000000,0.00940000,2.61702406,0.15416000,shock_inversion_stop,5,14:32:07,14:32:12
Run_4h_1,2026-08-14T14:37:07Z,719,BETA_X5,SELL,62670.00000000,62644.00000000,0.00470000,4.14871549,0.12220000,shock_inversion_stop,5,14:37:01,14:37:06
Run_4h_1,2026-08-14T14:38:02Z,725,BETA_X5,SELL,62735.40000000,62735.40000000,0.00470000,-0.00000000,-0.00000000,shock_inversion_stop,6,14:37:56,14:38:02
Run_4h_1,2026-08-14T14:38:37Z,728,BETA_X5,SELL,62742.50000000,62744.20000000,0.00470000,-0.27094872,-0.00799000,shock_inversion_stop,5,14:38:31,14:38:37
Run_4h_1,2026-08-14T14:40:06Z,738,BETA_X5,SELL,62749.80000000,62749.90000000,0.00760000,-0.01593631,-0.00076000,shock_inversion_stop,7,14:39:59,14:40:06
Run_4h_1,2026-08-14T14:40:27Z,739,BETA_X5,SELL,62751.50000000,62745.70000000,0.00940000,0.92428069,0.05452000,shock_inversion_stop,7,14:40:19,14:40:26
Run_4h_1,2026-08-14T14:42:28Z,754,BETA_X5,SELL,62742.10000000,62742.00000000,0.00470000,0.01593826,0.00047000,shock_inversion_stop,5,14:42:23,14:42:28
Run_4h_1,2026-08-14T14:42:46Z,755,BETA_X5,SELL,62740.90000000,62740.90000000,0.00470000,-0.00000000,-0.00000000,shock_inversion_stop,5,14:42:40,14:42:45
Run_4h_1,2026-08-14T14:44:18Z,766,BETA_X5,SELL,62728.50000000,62727.00000000,0.00470000,0.23912576,0.00705000,shock_inversion_stop,5,14:44:13,14:44:18
Run_4h_1,2026-08-14T14:44:36Z,767,BETA_X5,SELL,62727.00000000,62727.00000000,0.00940000,-0.00000000,-0.00000000,shock_inversion_stop,4,14:44:31,14:44:36
Run_4h_1,2026-08-14T14:45:15Z,771,BETA_X5,SELL,62720.70000000,62720.20000000,0.00940000,0.07971850,0.00470000,shock_inversion_stop,5,14:45:10,14:45:15
Run_4h_1,2026-08-14T14:45:40Z,773,BETA_X5,SELL,62724.40000000,62720.10000000,0.01540000,0.68553864,0.06622000,shock_inversion_stop,5,14:45:34,14:45:39
Run_4h_1,2026-08-14T14:46:13Z,776,BETA_X5,SELL,62737.70000000,62737.70000000,0.00470000,-0.00000000,-0.00000000,shock_inversion_stop,5,14:46:07,14:46:12
Run_4h_1,2026-08-14T14:46:47Z,779,BETA_X5,SELL,62720.10000000,62724.30000000,0.00470000,-0.66964179,-0.01974000,fluid_exit_brake,6,14:46:41,14:46:47
Run_4h_1,2026-08-14T14:47:23Z,782,BETA_X5,SELL,62720.10000000,62720.10000000,0.00940000,-0.00000000,-0.00000000,shock_inversion_stop,8,14:47:14,14:47:23
Run_4h_1,2026-08-14T14:49:54Z,800,BETA_X5,SELL,62735.60000000,62736.80000000,0.01540000,-0.19127895,-0.01848000,shock_inversion_stop,6,14:49:48,14:49:54
Run_4h_1,2026-08-14T14:50:27Z,803,BETA_X5,SELL,62736.80000000,62736.80000000,0.00940000,-0.00000000,-0.00000000,shock_inversion_stop,5,14:50:21,14:50:26
Run_4h_1,2026-08-14T14:52:07Z,815,BETA_X5,SELL,62704.40000000,62663.10000000,0.00940000,6.58645964,0.38822000,shock_inversion_stop,5,14:52:01,14:52:07
Run_4h_1,2026-08-14T14:53:28Z,824,BETA_X5,SELL,62641.80000000,62641.80000000,0.00470000,-0.00000000,-0.00000000,shock_inversion_stop,5,14:53:22,14:53:27
Run_4h_1,2026-08-14T14:57:17Z,853,BETA_X5,SELL,62633.00000000,62626.10000000,0.00470000,1.10165568,0.03243000,shock_inversion_stop,5,14:57:11,14:57:16
Run_4h_1,2026-08-14T14:57:35Z,854,BETA_X5,SELL,62626.10000000,62626.10000000,0.00470000,-0.00000000,-0.00000000,shock_inversion_stop,6,14:57:29,14:57:35
Run_4h_1,2026-08-14T14:58:10Z,857,BETA_X5,SELL,62584.00000000,62588.50000000,0.00470000,-0.71903362,-0.02115000,fluid_exit_inversion,6,14:58:04,14:58:10
Run_4h_1,2026-08-14T14:58:51Z,861,BETA_X5,SELL,62640.00000000,62602.70000000,0.00470000,5.95466156,0.17531000,shock_inversion_stop,6,14:58:45,14:58:51
Run_4h_1,2026-08-14T14:59:16Z,863,BETA_X5,SELL,62591.50000000,62593.60000000,0.00760000,-0.33550882,-0.01596000,shock_inversion_stop,5,14:59:10,14:59:15
Run_4h_1,2026-08-14T14:59:48Z,866,BETA_X5,SELL,62593.60000000,62591.50000000,0.00470000,0.33549756,0.00987000,shock_inversion_stop,5,14:59:43,14:59:48
Run_4h_1,2026-08-14T15:01:07Z,875,BETA_X5,SELL,62584.00000000,62589.50000000,0.00470000,-0.87881887,-0.02585000,shock_inversion_stop,5,15:01:02,15:01:07
Run_4h_1,2026-08-14T15:01:33Z,877,BETA_X5,SELL,62584.00000000,62618.00000000,0.00320000,-5.43269845,-0.10880000,shock_inversion_stop,5,15:01:28,15:01:33
Run_4h_1,2026-08-14T15:02:06Z,880,BETA_X5,SELL,62614.70000000,62584.00000000,0.00470000,4.90300201,0.14429000,shock_inversion_stop,5,15:02:01,15:02:06
Run_4h_1,2026-08-14T15:03:14Z,888,BETA_X5,SELL,62609.60000000,62608.30000000,0.00470000,0.20763589,0.00611000,shock_inversion_stop,5,15:03:08,15:03:13
Run_4h_1,2026-08-14T15:03:32Z,889,BETA_X5,SELL,62608.50000000,62607.10000000,0.00470000,0.22361181,0.00658000,shock_inversion_stop,5,15:03:26,15:03:31
Run_4h_1,2026-08-14T15:04:33Z,896,BETA_X5,SELL,62610.20000000,62610.80000000,0.00760000,-0.09583103,-0.00456000,shock_inversion_stop,5,15:04:27,15:04:32
Run_4h_1,2026-08-14T15:04:58Z,898,BETA_X5,SELL,62616.10000000,62616.10000000,0.01550000,-0.00000000,-0.00000000,shock_inversion_stop,5,15:04:52,15:04:57
Run_4h_1,2026-08-14T15:05:39Z,902,BETA_X5,SELL,62616.10000000,62616.50000000,0.00940000,-0.06388133,-0.00376000,fluid_exit_brake,6,15:05:33,15:05:39
Run_4h_1,2026-08-14T15:06:47Z,910,BETA_X5,SELL,62623.80000000,62623.10000000,0.00940000,0.11177859,0.00658000,shock_inversion_stop,5,15:06:42,15:06:47
Run_4h_1,2026-08-14T15:07:20Z,913,BETA_X5,SELL,62630.10000000,62630.20000000,0.01550000,-0.01596676,-0.00155000,fluid_exit_brake,6,15:07:14,15:07:20
Run_4h_1,2026-08-14T15:07:53Z,916,BETA_X5,SELL,62636.00000000,62636.10000000,0.00940000,-0.01596526,-0.00094000,shock_inversion_stop,5,15:07:47,15:07:53
Run_4h_1,2026-08-14T15:08:18Z,918,BETA_X5,SELL,62643.10000000,62644.40000000,0.00940000,-0.20752485,-0.01222000,shock_inversion_stop,6,15:08:12,15:08:18
Run_4h_1,2026-08-14T15:09:40Z,927,BETA_X5,SELL,62632.10000000,62647.20000000,0.00940000,-2.41090431,-0.14194000,fluid_exit_inversion,5,15:09:34,15:09:39
Run_4h_1,2026-08-14T15:10:22Z,931,BETA_X5,SELL,62649.70000000,62649.70000000,0.00470000,-0.00000000,-0.00000000,shock_inversion_stop,6,15:10:16,15:10:22
Run_4h_1,2026-08-14T15:11:04Z,935,BETA_X5,SELL,62650.50000000,62650.60000000,0.00470000,-0.01596156,-0.00047000,shock_inversion_stop,5,15:10:58,15:11:03
Run_4h_1,2026-08-14T15:11:38Z,938,BETA_X5,SELL,62668.70000000,62668.80000000,0.00470000,-0.01595693,-0.00047000,shock_inversion_stop,5,15:11:32,15:11:37
Run_4h_1,2026-08-14T15:13:19Z,950,BETA_X5,SELL,62677.20000000,62674.40000000,0.00940000,0.44673342,0.02632000,shock_inversion_stop,5,15:13:14,15:13:19
Run_4h_1,2026-08-14T15:14:38Z,959,BETA_X5,SELL,62674.40000000,62670.80000000,0.00470000,0.57439720,0.01692000,shock_inversion_stop,6,15:14:32,15:14:38
Run_4h_1,2026-08-14T15:15:19Z,963,BETA_X5,SELL,62677.90000000,62675.70000000,0.00470000,0.35100091,0.01034000,shock_inversion_stop,5,15:15:13,15:15:18
Run_4h_1,2026-08-14T15:16:33Z,971,BETA_X5,SELL,62669.90000000,62668.30000000,0.00470000,0.25530598,0.00752000,shock_inversion_stop,5,15:16:27,15:16:32
Run_4h_1,2026-08-14T15:24:32Z,1031,BETA_X5,SELL,62683.00000000,62725.10000000,0.00660000,-6.71633457,-0.27786000,shock_inversion_stop,5,15:24:26,15:24:31
Run_4h_1,2026-08-14T15:24:58Z,1033,BETA_X5,SELL,62730.70000000,62731.10000000,0.00470000,-0.06376463,-0.00188000,shock_inversion_stop,6,15:24:52,15:24:58
Run_4h_1,2026-08-14T15:26:38Z,1044,BETA_X5,SELL,62731.10000000,62731.10000000,0.00470000,-0.00000000,-0.00000000,fluid_exit_inversion,8,15:26:30,15:26:38
Run_4h_1,2026-08-14T15:28:06Z,1054,BETA_X5,SELL,62729.70000000,62726.30000000,0.00760000,0.54200801,0.02584000,shock_inversion_stop,5,15:28:00,15:28:05
Run_4h_1,2026-08-14T15:29:03Z,1060,BETA_X5,SELL,62708.90000000,62708.90000000,0.00470000,-0.00000000,-0.00000000,shock_inversion_stop,5,15:28:57,15:29:02
Run_4h_1,2026-08-14T15:29:28Z,1062,BETA_X5,SELL,62730.40000000,62731.10000000,0.00470000,-0.11158864,-0.00329000,shock_inversion_stop,5,15:29:22,15:29:28
Run_4h_1,2026-08-14T15:30:10Z,1066,BETA_X5,SELL,62741.70000000,62740.70000000,0.00470000,0.15938363,0.00470000,fluid_exit_inversion,5,15:30:04,15:30:09
Run_4h_1,2026-08-14T15:30:50Z,1070,BETA_X5,SELL,62745.00000000,62747.20000000,0.01540000,-0.35062555,-0.03388000,fluid_exit_inversion,6,15:30:44,15:30:50
Run_4h_1,2026-08-14T15:31:38Z,1075,BETA_X5,SELL,62747.30000000,62719.80000000,0.00470000,4.38265870,0.12925000,shock_inversion_stop,5,15:31:32,15:31:38
Run_4h_1,2026-08-14T15:32:10Z,1078,BETA_X5,SELL,62747.30000000,62747.30000000,0.00470000,-0.00000000,-0.00000000,shock_inversion_stop,5,15:32:05,15:32:10
Run_4h_1,2026-08-14T15:34:48Z,1097,BETA_X5,SELL,62762.60000000,62767.20000000,0.00470000,-0.73292056,-0.02162000,shock_inversion_stop,5,15:34:42,15:34:48
Run_4h_1,2026-08-14T15:36:29Z,1109,BETA_X5,SELL,62862.10000000,62746.30000000,0.00470000,18.42127450,0.54426000,shock_inversion_stop,6,15:36:23,15:36:29
Run_4h_1,2026-08-14T15:37:10Z,1113,BETA_X5,SELL,62830.30000000,62855.30000000,0.00470000,-3.97897193,-0.11750000,shock_inversion_stop,5,15:37:05,15:37:10
Run_4h_1,2026-08-14T15:37:25Z,1114,BETA_X5,SELL,62746.30000000,62866.10000000,0.00320000,-19.09275925,-0.38336000,shock_exit_10bps,3,15:37:21,15:37:24
Run_4h_1,2026-08-14T15:39:56Z,1132,BETA_X5,SELL,62872.60000000,62872.60000000,0.00470000,-0.00000000,-0.00000000,shock_inversion_stop,5,15:39:50,15:39:56
Run_4h_1,2026-08-14T15:40:20Z,1134,BETA_X5,SELL,62821.00000000,62807.90000000,0.00320000,2.08528995,0.04192000,shock_inversion_stop,5,15:40:15,15:40:20
Run_4h_1,2026-08-14T15:42:35Z,1150,BETA_X5,SELL,62889.90000000,62879.50000000,0.00470000,1.65368366,0.04888000,fluid_exit_inversion,5,15:42:28,15:42:34
Run_4h_1,2026-08-14T15:43:11Z,1153,BETA_X5,SELL,62857.90000000,62890.00000000,0.00470000,-5.10675667,-0.15087000,fluid_exit_inversion,8,15:43:02,15:43:10
Run_4h_1,2026-08-14T15:43:29Z,1154,BETA_X5,SELL,62890.00000000,62857.90000000,0.00470000,5.10415010,0.15087000,fluid_exit_inversion,5,15:43:23,15:43:28
Run_4h_1,2026-08-14T15:44:10Z,1158,BETA_X5,SELL,62890.10000000,62890.90000000,0.00470000,-0.12720603,-0.00376000,fluid_exit_brake,5,15:44:04,15:44:09
Run_4h_1,2026-08-14T15:44:41Z,1161,BETA_X5,SELL,62794.30000000,62893.40000000,0.00320000,-15.78168719,-0.31712000,fluid_exit_inversion,6,15:44:35,15:44:41
Run_4h_1,2026-08-14T15:45:00Z,1162,BETA_X5,SELL,62889.00000000,62893.80000000,0.00470000,-0.76324953,-0.02256000,shock_inversion_stop,6,15:44:53,15:44:59
Run_4h_1,2026-08-14T15:45:34Z,1165,BETA_X5,SELL,62948.30000000,62950.00000000,0.00470000,-0.27006289,-0.00799000,shock_inversion_stop,5,15:45:28,15:45:34
Run_4h_1,2026-08-14T15:49:11Z,1191,BETA_X5,SELL,62950.10000000,62944.90000000,0.00470000,0.82605111,0.02444000,shock_inversion_stop,5,15:49:05,15:49:10
Run_4h_1,2026-08-14T15:51:49Z,1210,BETA_X5,SELL,62944.90000000,62944.90000000,0.00940000,-0.00000000,-0.00000000,shock_inversion_stop,6,15:51:43,15:51:49
Run_4h_1,2026-08-14T15:52:37Z,1215,BETA_X5,SELL,62950.10000000,62944.90000000,0.00940000,0.82605111,0.04888000,shock_inversion_stop,5,15:52:32,15:52:37
Run_4h_1,2026-08-14T15:53:26Z,1220,BETA_X5,SELL,62944.90000000,62949.30000000,0.00470000,-0.69902407,-0.02068000,shock_inversion_stop,6,15:53:20,15:53:26
Run_4h_1,2026-08-14T15:55:48Z,1237,BETA_X5,SELL,62950.10000000,62965.40000000,0.00470000,-2.43049654,-0.07191000,shock_inversion_stop,6,15:55:42,15:55:48
Run_4h_1,2026-08-14T15:56:14Z,1239,BETA_X5,SELL,62978.30000000,62996.30000000,0.00470000,-2.85812732,-0.08460000,fluid_exit_inversion,5,15:56:08,15:56:13
Run_4h_1,2026-08-14T15:56:47Z,1242,BETA_X5,SELL,63011.80000000,63012.50000000,0.00760000,-0.11109030,-0.00532000,shock_inversion_stop,5,15:56:41,15:56:47
