open_time,open,high,low,close,volume,close_time
1784731560000,65668.40,65728.20,65653.50,65699.50,52.024,1784731619999
1784731620000,65699.50,65711.80,65689.20,65689.30,39.705,1784731679999
1784731680000,65689.30,65713.00,65683.30,65701.20,98.098,1784731739999
1784731740000,65701.30,65716.00,65645.30,65716.00,43.825,1784731799999
1784731800000,65716.00,65754.70,65703.90,65754.70,67.851,1784731859999
1784731860000,65754.60,65772.00,65703.70,65772.00,110.802,1784731919999
1784731920000,65771.90,65772.30,65715.90,65722.90,106.505,1784731979999
1784731980000,65723.00,65765.80,65722.90,65723.00,116.283,1784732039999
1784732040000,65722.90,65767.60,65718.40,65718.40,93.340,1784732099999
1784732100000,65718.20,65718.20,65647.20,65688.90,54.324,1784732159999
1784732160000,65688.90,65690.00,65674.00,65674.00,29.277,1784732219999
1784732220000,65674.10,65697.60,65674.00,65696.10,33.961,1784732279999
1784732280000,65696.10,65737.90,65684.60,65737.80,91.272,1784732339999
1784732340000,65737.80,65771.10,65737.80,65770.20,58.826,1784732399999
1784732400000,65770.20,65827.20,65770.20,65822.60,236.925,1784732459999
1784732460000,65822.70,65841.30,65776.00,65778.40,103.272,1784732519999
1784732520000,65778.50,65808.40,65770.00,65796.00,66.136,1784732579999
1784732580000,65795.90,65879.00,65795.90,65863.80,186.631,1784732639999
1784732640000,65863.90,65935.10,65860.00,65860.00,242.927,1784732699999
1784732700000,65860.00,65870.50,65824.10,65859.80,135.460,1784732759999
1784732760000,65859.80,65863.60,65817.20,65846.30,132.052,1784732819999
1784732820000,65846.30,65853.30,65824.10,65838.80,45.473,1784732879999
1784732880000,65838.80,65874.50,65814.40,65874.40,51.663,1784732939999
1784732940000,65874.50,65874.50,65845.20,65845.20,49.004,1784732999999
1784733000000,65845.30,65879.30,65830.90,65870.30,54.182,1784733059999
1784733060000,65870.30,65908.50,65870.20,65891.40,108.142,1784733119999
1784733120000,65891.40,65895.30,65861.60,65868.40,52.057,1784733179999
1784733180000,65868.30,65868.30,65839.00,65839.00,73.407,1784733239999
1784733240000,65839.10,65947.70,65839.10,65905.20,121.402,1784733299999
1784733300000,65905.20,65913.00,65884.10,65895.40,76.258,1784733359999
1784733360000,65895.30,65912.30,65855.00,65894.40,54.864,1784733419999
1784733420000,65894.30,65940.00,65883.30,65934.20,89.127,1784733479999
1784733480000,65934.20,65936.70,65893.10,65912.30,60.173,1784733539999
1784733540000,65912.30,65955.00,65892.20,65951.70,99.041,1784733599999
1784733600000,65951.80,66020.00,65944.90,66004.50,234.208,1784733659999
1784733660000,66004.40,66013.60,65957.80,65957.80,166.885,1784733719999
1784733720000,65957.90,65999.40,65945.10,65973.60,126.677,1784733779999
1784733780000,65973.60,66060.00,65940.90,66001.20,792.040,1784733839999
1784733840000,66001.30,66025.90,65961.80,65999.50,316.394,1784733899999
1784733900000,65999.60,66046.40,65984.00,66046.30,171.681,1784733959999
1784733960000,66046.40,66097.10,66046.30,66072.10,393.734,1784734019999
1784734020000,66072.10,66100.00,66048.20,66073.50,315.589,1784734079999
1784734080000,66073.50,66081.20,66047.60,66064.90,138.626,1784734139999
1784734140000,66064.80,66064.80,66032.60,66044.20,80.181,1784734199999
1784734200000,66044.10,66086.60,66030.50,66054.60,165.704,1784734259999
1784734260000,66054.60,66072.10,66053.50,66060.20,42.517,1784734319999
1784734320000,66060.20,66080.00,66013.30,66019.40,143.894,1784734379999
1784734380000,66019.40,66019.50,65969.50,65986.70,171.348,1784734439999
1784734440000,65986.70,65997.60,65957.70,65958.80,100.613,1784734499999
1784734500000,65958.80,65978.20,65948.40,65975.90,66.794,1784734559999
1784734560000,65975.80,66008.80,65962.20,65995.10,61.306,1784734619999
1784734620000,65995.10,65995.10,65920.00,65954.30,107.231,1784734679999
1784734680000,65954.40,65982.20,65941.10,65960.50,109.750,1784734739999
1784734740000,65960.30,65965.00,65946.00,65946.20,42.206,1784734799999
1784734800000,65946.10,65968.90,65920.10,65962.90,118.283,1784734859999
1784734860000,65963.00,66000.70,65955.20,65989.00,145.742,1784734919999
1784734920000,65989.00,65996.90,65959.60,65962.80,38.964,1784734979999
1784734980000,65962.80,65972.30,65940.00,65957.90,20.961,1784735039999
1784735040000,65957.90,65991.80,65957.90,65985.20,54.635,1784735099999
1784735100000,65985.20,66029.40,65985.20,66008.60,102.529,1784735159999
1784735160000,66008.50,66010.00,65919.30,65919.40,67.326,1784735219999
1784735220000,65919.30,65962.30,65906.00,65962.20,51.454,1784735279999
1784735280000,65962.20,65981.90,65962.20,65967.20,42.315,1784735339999
1784735340000,65967.20,66019.70,65967.10,66014.80,61.546,1784735399999
1784735400000,66014.70,66025.00,66002.00,66012.20,39.849,1784735459999
1784735460000,66012.10,66043.30,66005.20,66014.50,72.702,1784735519999
1784735520000,66014.60,66014.60,65980.00,65982.60,37.065,1784735579999
1784735580000,65982.70,65982.70,65956.10,65956.10,24.464,1784735639999
1784735640000,65956.10,65985.90,65954.30,65985.90,35.737,1784735699999
1784735700000,65985.90,66023.90,65985.90,66023.90,38.041,1784735759999
1784735760000,66023.90,66029.20,65970.00,65981.50,36.165,1784735819999
1784735820000,65981.60,65986.20,65970.00,65977.30,20.735,1784735879999
1784735880000,65977.40,65988.70,65967.60,65988.10,31.213,1784735939999
1784735940000,65988.10,66014.90,65966.60,66014.80,48.618,1784735999999
1784736000000,66014.80,66021.30,65990.20,65990.30,93.521,1784736059999
1784736060000,65990.20,66014.00,65984.80,66013.90,36.766,1784736119999
1784736120000,66013.90,66023.50,65991.00,65991.00,115.034,1784736179999
1784736180000,65991.00,65993.00,65965.00,65983.10,92.128,1784736239999
1784736240000,65983.20,66005.80,65975.00,65994.90,73.030,1784736299999
1784736300000,65994.90,66031.60,65978.60,66031.60,139.836,1784736359999
1784736360000,66031.50,66070.20,66030.00,66042.80,162.766,1784736419999
1784736420000,66042.90,66079.90,66036.90,66079.90,52.405,1784736479999
1784736480000,66079.90,66121.10,66073.30,66116.60,235.493,1784736539999
1784736540000,66116.80,66125.70,66104.30,66115.50,144.580,1784736599999
1784736600000,66115.60,66115.60,66040.60,66040.60,98.235,1784736659999
1784736660000,66040.70,66060.50,66037.10,66039.00,53.390,1784736719999
1784736720000,66039.10,66072.40,66039.00,66065.60,26.761,1784736779999
1784736780000,66065.70,66084.20,66060.70,66079.90,76.048,1784736839999
1784736840000,66079.90,66107.40,66079.90,66090.20,71.910,1784736899999
1784736900000,66090.20,66090.30,66020.60,66022.70,77.942,1784736959999
1784736960000,66022.80,66030.00,65975.00,65981.60,42.853,1784737019999
1784737020000,65981.60,65981.70,65936.00,65941.10,111.677,1784737079999
1784737080000,65941.00,66001.00,65937.90,66001.00,72.999,1784737139999
1784737140000,66001.10,66030.90,66001.00,66030.90,32.461,1784737199999
1784737200000,66030.90,66030.90,65992.20,66019.80,47.597,1784737259999
1784737260000,66020.00,66020.00,65956.30,65966.50,53.321,1784737319999
1784737320000,65966.50,65987.00,65955.00,65960.40,39.300,1784737379999
1784737380000,65960.40,65966.00,65945.00,65945.00,30.444,1784737439999
1784737440000,65945.00,65953.40,65939.50,65940.80,44.189,1784737499999
1784737500000,65940.80,65943.90,65915.00,65926.60,99.295,1784737559999
1784737560000,65926.70,65926.70,65877.00,65899.90,188.993,1784737619999
1784737620000,65900.00,65931.80,65895.00,65928.40,108.300,1784737679999
1784737680000,65928.40,65973.30,65923.60,65973.20,58.800,1784737739999
1784737740000,65973.20,66005.10,65973.20,65990.00,69.104,1784737799999
1784737800000,65990.10,66038.80,65977.00,66038.80,96.506,1784737859999
1784737860000,66038.80,66169.40,66038.80,66115.00,274.826,1784737919999
1784737920000,66114.90,66133.70,66107.10,66122.10,94.152,1784737979999
1784737980000,66122.20,66242.50,66122.10,66221.10,481.222,1784738039999
1784738040000,66221.20,66230.10,66164.10,66207.40,269.538,1784738099999
1784738100000,66207.50,66210.00,66166.80,66189.20,309.826,1784738159999
1784738160000,66189.10,66230.00,66177.90,66230.00,361.413,1784738219999
1784738220000,66229.90,66269.90,66219.90,66253.00,489.179,1784738279999
1784738280000,66252.90,66350.00,66244.40,66288.00,782.702,1784738339999
1784738340000,66288.10,66363.60,66285.20,66325.80,283.667,1784738399999
1784738400000,66325.80,66332.20,66243.20,66250.70,265.278,1784738459999
1784738460000,66250.70,66256.90,66229.00,66236.90,106.861,1784738519999
1784738520000,66236.80,66300.00,66236.80,66267.40,155.747,1784738579999
1784738580000,66267.40,66293.10,66238.40,66254.80,131.563,1784738639999
1784738640000,66254.80,66260.20,66242.20,66260.00,42.936,1784738699999
1784738700000,66259.90,66263.00,66210.30,66214.40,99.558,1784738759999
1784738760000,66214.50,66234.90,66184.50,66189.70,97.840,1784738819999
1784738820000,66189.70,66195.00,66173.50,66174.30,69.746,1784738879999
1784738880000,66174.40,66183.90,66159.80,66171.00,67.785,1784738939999
1784738940000,66171.10,66208.60,66160.00,66163.00,171.485,1784738999999
1784739000000,66163.00,66194.80,66140.80,66194.80,92.020,1784739059999
1784739060000,66194.80,66205.30,66172.30,66172.30,54.286,1784739119999
1784739120000,66172.40,66204.50,66165.00,66204.50,38.164,1784739179999
1784739180000,66204.50,66209.50,66147.80,66147.80,48.015,1784739239999
1784739240000,66147.70,66152.10,66120.00,66120.00,61.441,1784739299999
1784739300000,66120.00,66182.00,66120.00,66182.00,86.777,1784739359999
1784739360000,66182.00,66210.10,66174.90,66210.10,84.154,1784739419999
1784739420000,66210.10,66210.10,66182.70,66182.80,58.194,1784739479999
1784739480000,66182.70,66196.10,66182.70,66196.00,22.630,1784739539999
1784739540000,66196.00,66199.80,66185.90,66199.70,22.774,1784739599999
1784739600000,66199.80,66212.90,66188.80,66204.00,73.419,1784739659999
1784739660000,66203.90,66209.60,66185.30,66189.10,32.991,1784739719999
1784739720000,66189.00,66213.30,66174.80,66205.30,53.987,1784739779999
1784739780000,66205.40,66249.30,66196.80,66234.30,105.777,1784739839999
1784739840000,66234.30,66234.40,66177.80,66191.50,57.374,1784739899999
1784739900000,66191.40,66214.20,66184.10,66184.10,27.466,1784739959999
1784739960000,66184.10,66184.10,66160.70,66177.90,44.589,1784740019999
1784740020000,66177.80,66220.00,66177.80,66219.90,19.036,1784740079999
1784740080000,66219.90,66242.80,66219.90,66228.40,31.361,1784740139999
1784740140000,66228.40,66228.40,66150.00,66168.80,119.919,1784740199999
1784740200000,66168.70,66187.60,66168.70,66175.80,27.242,1784740259999
1784740260000,66175.90,66175.90,66137.80,66158.90,51.883,1784740319999
1784740320000,66158.90,66179.20,66158.90,66178.20,31.174,1784740379999
1784740380000,66178.20,66184.80,66154.60,66154.60,20.512,1784740439999
1784740440000,66154.60,66154.60,66135.90,66137.00,56.338,1784740499999
1784740500000,66137.10,66140.60,66101.50,66116.50,83.295,1784740559999
1784740560000,66116.50,66116.60,66072.30,66072.30,89.229,1784740619999
1784740620000,66072.30,66072.40,66028.80,66033.10,124.578,1784740679999
1784740680000,66033.10,66081.70,66029.60,66049.10,111.039,1784740739999
1784740740000,66049.00,66050.00,66026.00,66042.10,69.527,1784740799999
1784740800000,66042.20,66042.20,65992.50,66032.00,119.586,1784740859999
1784740860000,66032.00,66046.20,66017.50,66023.40,36.026,1784740919999
1784740920000,66023.50,66023.50,65986.00,66008.10,86.369,1784740979999
1784740980000,66008.00,66011.40,65970.00,65999.90,130.051,1784741039999
1784741040000,65999.90,66021.50,65991.30,66016.80,66.387,1784741099999
1784741100000,66016.90,66016.90,65985.40,65991.10,40.543,1784741159999
1784741160000,65990.90,65991.00,65912.60,65926.20,165.451,1784741219999
1784741220000,65926.10,65977.60,65913.80,65951.90,153.302,1784741279999
1784741280000,65951.90,65977.30,65947.70,65973.40,51.628,1784741339999
1784741340000,65973.30,65973.40,65962.90,65963.00,19.885,1784741399999
1784741400000,65962.90,65996.00,65951.00,65996.00,65.901,1784741459999
1784741460000,65996.00,66058.00,65995.90,66057.90,106.338,1784741519999
1784741520000,66057.90,66061.80,66045.30,66046.00,77.642,1784741579999
1784741580000,66046.00,66046.10,66023.10,66035.20,35.255,1784741639999
1784741640000,66035.20,66060.90,66019.40,66019.40,53.364,1784741699999
1784741700000,66019.40,66062.80,66001.20,66059.00,38.832,1784741759999
1784741760000,66059.00,66070.00,66054.30,66070.00,45.586,1784741819999
1784741820000,66070.00,66120.00,66064.90,66120.00,90.798,1784741879999
1784741880000,66119.90,66120.00,66080.50,66085.80,26.686,1784741939999
1784741940000,66085.80,66109.80,66085.80,66109.70,36.407,1784741999999
1784742000000,66109.80,66121.00,66105.70,66120.90,26.028,1784742059999
1784742060000,66121.00,66121.00,66105.90,66120.60,67.744,1784742119999
1784742120000,66120.50,66131.00,66120.00,66122.70,19.855,1784742179999
1784742180000,66122.70,66153.90,66122.70,66147.80,49.916,1784742239999
1784742240000,66147.80,66153.00,66146.30,66149.90,56.300,1784742299999
1784742300000,66149.90,66150.00,66127.70,66127.70,28.728,1784742359999
1784742360000,66127.70,66208.90,66123.70,66189.00,146.975,1784742419999
1784742420000,66188.90,66202.60,66174.70,66177.90,93.671,1784742479999
1784742480000,66177.90,66187.00,66146.20,66163.80,25.846,1784742539999
1784742540000,66163.70,66171.70,66118.40,66126.40,128.447,1784742599999
1784742600000,66126.40,66126.40,66100.30,66107.70,40.805,1784742659999
1784742660000,66107.70,66133.90,66107.70,66121.60,17.579,1784742719999
1784742720000,66121.70,66121.70,66067.10,66082.90,47.401,1784742779999
1784742780000,66082.90,66085.90,66064.50,66064.50,38.812,1784742839999
1784742840000,66064.50,66064.60,66013.70,66021.80,130.597,1784742899999
1784742900000,66021.70,66049.90,65987.30,66033.20,59.718,1784742959999
1784742960000,66033.30,66042.40,66010.10,66016.10,31.927,1784743019999
1784743020000,66016.20,66028.10,65981.80,65998.40,36.129,1784743079999
1784743080000,65998.50,66022.70,65992.90,65995.00,31.612,1784743139999
1784743140000,65995.10,66012.60,65986.80,65997.50,54.153,1784743199999
1784743200000,65997.50,66029.00,65994.00,66027.50,73.867,1784743259999
1784743260000,66027.40,66027.50,65980.00,65992.30,53.291,1784743319999
1784743320000,65992.40,65996.00,65980.00,65990.80,21.046,1784743379999
1784743380000,65990.80,66008.40,65978.60,66008.30,53.502,1784743439999
1784743440000,66008.40,66045.40,66008.40,66045.30,30.129,1784743499999
1784743500000,66045.40,66045.40,66030.00,66033.60,18.874,1784743559999
1784743560000,66033.50,66052.80,66017.50,66017.50,14.391,1784743619999
1784743620000,66017.50,66036.30,66000.00,66029.60,28.074,1784743679999
1784743680000,66029.60,66029.70,66009.10,66009.50,15.450,1784743739999
1784743740000,66009.60,66010.20,65970.00,65970.10,29.032,1784743799999
1784743800000,65970.00,65988.10,65953.00,65988.10,46.173,1784743859999
1784743860000,65988.10,65992.10,65955.60,65955.60,48.662,1784743919999
1784743920000,65955.70,65964.00,65946.10,65946.10,30.987,1784743979999
1784743980000,65946.10,65972.00,65946.10,65953.70,34.483,1784744039999
1784744040000,65953.70,65964.80,65953.60,65959.30,34.072,1784744099999
1784744100000,65959.30,65959.30,65934.10,65935.40,46.019,1784744159999
1784744160000,65935.40,65950.00,65918.80,65949.80,59.036,1784744219999
1784744220000,65949.90,65964.70,65949.90,65959.60,41.758,1784744279999
1784744280000,65959.70,65977.90,65954.90,65977.90,32.737,1784744339999
1784744340000,65978.00,65982.00,65966.60,65966.70,27.737,1784744399999
1784744400000,65966.70,66024.50,65966.60,66024.50,45.806,1784744459999
1784744460000,66024.40,66024.50,65931.00,65931.00,63.855,1784744519999
1784744520000,65931.00,65931.00,65835.20,65867.60,598.388,1784744579999
1784744580000,65867.50,65867.60,65850.80,65864.50,61.803,1784744639999
1784744640000,65864.50,65884.70,65842.70,65842.70,87.999,1784744699999
1784744700000,65842.50,65847.70,65810.20,65841.50,188.109,1784744759999
1784744760000,65841.60,65861.40,65841.50,65861.40,61.019,1784744819999
1784744820000,65861.30,65885.40,65857.90,65883.00,27.071,1784744879999
1784744880000,65883.00,65889.60,65841.30,65848.40,42.197,1784744939999
1784744940000,65848.40,65865.40,65835.90,65865.30,39.264,1784744999999
1784745000000,65865.40,65865.40,65810.00,65839.00,96.865,1784745059999
1784745060000,65838.90,65839.00,65767.60,65786.90,185.708,1784745119999
1784745120000,65786.90,65786.90,65704.60,65706.10,302.472,1784745179999
1784745180000,65706.20,65766.20,65701.20,65766.20,92.252,1784745239999
1784745240000,65766.20,65771.70,65722.60,65727.70,73.770,1784745299999
1784745300000,65727.80,65781.20,65727.80,65776.90,94.703,1784745359999
1784745360000,65776.80,65784.20,65759.20,65777.10,68.422,1784745419999
1784745420000,65777.10,65786.70,65727.70,65735.90,91.761,1784745479999
1784745480000,65735.90,65747.10,65714.80,65726.20,181.408,1784745539999
1784745540000,65726.20,65757.00,65720.20,65725.60,138.710,1784745599999
1784745600000,65725.70,65741.70,65706.50,65716.20,151.654,1784745659999
1784745660000,65716.30,65745.30,65716.20,65745.20,46.757,1784745719999
1784745720000,65745.30,65750.00,65726.00,65746.50,63.795,1784745779999
1784745780000,65746.40,65746.50,65738.00,65740.80,20.545,1784745839999
1784745840000,65740.90,65751.20,65740.80,65751.10,27.667,1784745899999
1784745900000,65751.00,65776.80,65738.00,65776.70,57.349,1784745959999
1784745960000,65776.80,65803.00,65772.50,65796.50,67.788,1784746019999
1784746020000,65796.50,65824.60,65780.60,65824.60,57.663,1784746079999
1784746080000,65824.50,65824.60,65805.50,65808.40,47.412,1784746139999
1784746140000,65808.30,65808.40,65784.40,65784.40,41.145,1784746199999
1784746200000,65784.40,65833.40,65780.60,65833.30,42.524,1784746259999
1784746260000,65833.40,65839.30,65825.70,65825.80,45.660,1784746319999
1784746320000,65825.70,65833.30,65806.90,65821.70,51.881,1784746379999
1784746380000,65821.70,65840.00,65821.60,65840.00,25.598,1784746439999
1784746440000,65839.90,65860.00,65839.90,65860.00,28.084,1784746499999
1784746500000,65859.90,65900.90,65859.90,65886.60,107.548,1784746559999
1784746560000,65886.60,65894.70,65867.10,65878.80,99.394,1784746619999
1784746620000,65878.80,65878.80,65862.90,65866.30,40.103,1784746679999
1784746680000,65866.20,65873.80,65864.50,65864.50,20.830,1784746739999
1784746740000,65864.60,65870.00,65860.50,65860.50,16.673,1784746799999
1784746800000,65860.60,65896.10,65860.50,65888.10,55.142,1784746859999
1784746860000,65888.00,65888.10,65825.80,65831.00,61.968,1784746919999
1784746920000,65831.00,65849.10,65824.10,65824.10,29.149,1784746979999
1784746980000,65824.10,65827.70,65821.20,65827.60,26.726,1784747039999
1784747040000,65827.60,65867.20,65827.60,65849.90,31.401,1784747099999
1784747100000,65849.80,65849.90,65829.90,65829.90,31.696,1784747159999
1784747160000,65829.90,65829.90,65812.60,65812.70,45.199,1784747219999
1784747220000,65812.70,65820.30,65783.40,65785.70,30.579,1784747279999
1784747280000,65785.70,65785.90,65770.00,65780.00,64.373,1784747339999
1784747340000,65780.00,65780.80,65768.60,65768.60,28.187,1784747399999
1784747400000,65768.60,65789.30,65760.30,65768.50,30.502,1784747459999
1784747460000,65768.50,65780.20,65761.00,65761.10,51.501,1784747519999
1784747520000,65761.00,65761.00,65650.20,65672.40,355.409,1784747579999
1784747580000,65672.40,65701.10,65670.00,65701.00,78.607,1784747639999
1784747640000,65701.00,65739.30,65701.00,65739.30,91.650,1784747699999
1784747700000,65739.20,65745.40,65720.20,65745.40,58.935,1784747759999
1784747760000,65745.30,65776.70,65745.30,65776.70,52.846,1784747819999
1784747820000,65776.60,65776.60,65749.90,65752.60,39.621,1784747879999
1784747880000,65752.60,65798.60,65752.50,65797.40,90.287,1784747939999
1784747940000,65797.40,65819.00,65797.40,65819.00,55.165,1784747999999
1784748000000,65819.00,65819.00,65784.00,65788.00,35.810,1784748059999
1784748060000,65788.00,65829.80,65788.00,65829.80,30.714,1784748119999
1784748120000,65829.80,65829.80,65798.80,65829.70,38.454,1784748179999
1784748180000,65829.60,65866.00,65826.40,65858.00,65.962,1784748239999
1784748240000,65858.10,65861.90,65842.10,65842.10,39.192,1784748299999
1784748300000,65842.00,65847.70,65828.00,65845.30,23.140,1784748359999
1784748360000,65845.40,65886.80,65845.30,65881.40,84.399,1784748419999
1784748420000,65881.30,65882.30,65869.60,65878.30,26.276,1784748479999
1784748480000,65878.20,65893.60,65878.20,65893.60,21.075,1784748539999
1784748540000,65893.60,65897.00,65863.70,65863.80,26.388,1784748599999
1784748600000,65863.80,65882.40,65862.90,65876.10,30.381,1784748659999
1784748660000,65876.20,65887.60,65876.20,65887.60,13.687,1784748719999
1784748720000,65887.50,65901.60,65881.80,65889.70,45.682,1784748779999
1784748780000,65889.60,65916.80,65889.60,65908.40,35.270,1784748839999
1784748840000,65908.50,65908.50,65882.90,65882.90,39.997,1784748899999
1784748900000,65882.90,65899.90,65882.80,65897.70,29.693,1784748959999
1784748960000,65897.70,65899.80,65860.00,65873.20,29.857,1784749019999
1784749020000,65873.20,65891.90,65873.10,65891.80,11.350,1784749079999
1784749080000,65891.90,65894.50,65867.80,65887.60,39.545,1784749139999
1784749140000,65887.60,65887.60,65860.00,65866.10,32.004,1784749199999
1784749200000,65866.00,65880.50,65860.00,65860.10,18.554,1784749259999
1784749260000,65860.00,65860.10,65838.20,65842.30,34.458,1784749319999
1784749320000,65842.40,65871.30,65842.30,65866.10,37.858,1784749379999
1784749380000,65866.20,65866.20,65843.40,65843.40,27.187,1784749439999
1784749440000,65843.50,65843.50,65829.90,65829.90,24.691,1784749499999
1784749500000,65830.00,65852.50,65830.00,65831.20,113.583,1784749559999
1784749560000,65831.20,65832.70,65813.00,65820.70,40.170,1784749619999
1784749620000,65820.70,65837.20,65820.60,65830.00,27.468,1784749679999
1784749680000,65830.00,65858.10,65829.90,65858.00,77.882,1784749739999
1784749740000,65858.10,65865.90,65857.60,65857.70,32.110,1784749799999
1784749800000,65857.70,65880.80,65832.40,65836.00,77.194,1784749859999
1784749860000,65836.00,65876.30,65832.50,65841.70,43.144,1784749919999
1784749920000,65841.70,65871.10,65833.50,65868.20,20.377,1784749979999
1784749980000,65868.20,65868.20,65857.80,65857.90,19.049,1784750039999
1784750040000,65857.80,65857.80,65838.00,65847.50,28.867,1784750099999
1784750100000,65847.40,65877.40,65844.70,65877.40,17.960,1784750159999
1784750160000,65877.30,65896.00,65874.50,65889.40,48.677,1784750219999
1784750220000,65889.30,65899.60,65883.00,65899.60,53.662,1784750279999
1784750280000,65899.50,65924.00,65887.50,65897.30,332.761,1784750339999
1784750340000,65897.40,65924.00,65891.10,65891.10,113.568,1784750399999
1784750400000,65891.20,65925.00,65814.90,65885.80,413.064,1784750459999
1784750460000,65885.80,65916.90,65837.10,65878.40,182.996,1784750519999
1784750520000,65878.40,65907.60,65848.50,65870.70,103.770,1784750579999
1784750580000,65870.70,65899.70,65844.20,65871.90,46.344,1784750639999
1784750640000,65871.80,65886.10,65817.70,65819.90,37.577,1784750699999
1784750700000,65820.00,65833.50,65798.20,65800.30,42.010,1784750759999
1784750760000,65800.30,65806.90,65753.00,65799.90,109.221,1784750819999
1784750820000,65799.90,65824.30,65782.20,65791.50,18.814,1784750879999
1784750880000,65791.60,65811.70,65791.50,65811.50,18.773,1784750939999
1784750940000,65811.50,65811.50,65797.30,65801.20,14.158,1784750999999
1784751000000,65801.10,65801.10,65780.60,65798.60,22.523,1784751059999
1784751060000,65798.70,65843.20,65798.60,65843.10,10.312,1784751119999
1784751120000,65843.10,65847.90,65827.90,65847.80,14.041,1784751179999
1784751180000,65847.90,65851.50,65844.60,65851.50,6.967,1784751239999
1784751240000,65851.40,65905.60,65851.40,65901.50,73.060,1784751299999
1784751300000,65901.50,65922.90,65898.30,65898.30,32.077,1784751359999
1784751360000,65898.40,65898.40,65860.80,65860.80,13.715,1784751419999
1784751420000,65860.90,65882.80,65860.90,65877.40,14.823,1784751479999
1784751480000,65877.50,65881.80,65862.20,65862.20,8.740,1784751539999
1784751540000,65862.30,65912.80,65862.20,65900.50,27.846,1784751599999
1784751600000,65900.50,65907.80,65892.60,65892.60,22.187,1784751659999
1784751660000,65892.70,65892.70,65867.30,65869.60,11.531,1784751719999
1784751720000,65869.60,65887.50,65867.40,65886.80,38.875,1784751779999
1784751780000,65886.90,65891.50,65885.20,65885.20,9.064,1784751839999
1784751840000,65885.20,65902.40,65885.20,65902.30,20.752,1784751899999
1784751900000,65902.40,65954.30,65902.30,65940.10,156.742,1784751959999
1784751960000,65940.00,65940.00,65884.90,65884.90,299.389,1784752019999
1784752020000,65884.90,65885.00,65876.00,65876.00,12.325,1784752079999
1784752080000,65876.00,65888.60,65876.00,65888.50,2.886,1784752139999
1784752140000,65888.60,65912.80,65888.50,65900.40,24.411,1784752199999
1784752200000,65900.50,65912.80,65896.40,65908.80,39.260,1784752259999
1784752260000,65908.70,65912.80,65903.10,65905.60,10.255,1784752319999
1784752320000,65905.70,65912.80,65905.60,65908.70,39.581,1784752379999
1784752380000,65908.70,65909.20,65891.60,65905.00,57.972,1784752439999
1784752440000,65905.00,65905.00,65870.60,65870.60,26.886,1784752499999
1784752500000,65870.60,65883.30,65870.60,65883.10,16.933,1784752559999
1784752560000,65883.20,65897.70,65883.10,65884.90,17.577,1784752619999
1784752620000,65884.90,65889.70,65869.50,65878.80,14.410,1784752679999
1784752680000,65878.90,65894.70,65878.90,65890.80,5.288,1784752739999
1784752740000,65890.80,65910.00,65890.70,65907.00,12.479,1784752799999
1784752800000,65907.00,65907.00,65892.80,65892.80,9.501,1784752859999
1784752860000,65892.80,65892.90,65883.00,65889.70,7.800,1784752919999
1784752920000,65889.70,65906.70,65889.70,65902.60,6.859,1784752979999
1784752980000,65902.70,65906.00,65899.20,65905.30,7.222,1784753039999
1784753040000,65905.40,65912.80,65905.40,65912.80,17.528,1784753099999
1784753100000,65912.80,65912.80,65881.50,65881.60,24.768,1784753159999
1784753160000,65881.60,65881.60,65867.90,65867.90,18.971,1784753219999
1784753220000,65868.00,65881.60,65860.60,65860.60,24.050,1784753279999
1784753280000,65860.60,65875.60,65860.60,65875.60,10.820,1784753339999
1784753340000,65875.60,65880.20,65875.60,65880.10,7.215,1784753399999
1784753400000,65880.10,65885.90,65880.10,65885.90,6.607,1784753459999
1784753460000,65885.90,65907.30,65885.80,65900.80,42.932,1784753519999
1784753520000,65900.80,65900.80,65885.80,65895.40,12.880,1784753579999
1784753580000,65895.50,65903.00,65891.30,65898.40,10.026,1784753639999
1784753640000,65898.40,65898.40,65882.50,65882.60,6.488,1784753699999
1784753700000,65882.50,65897.50,65882.50,65897.50,5.867,1784753759999
1784753760000,65897.50,65897.50,65897.40,65897.50,3.959,1784753819999
1784753820000,65897.50,65897.60,65887.50,65887.60,17.220,1784753879999
1784753880000,65887.60,65893.60,65874.10,65882.50,21.569,1784753939999
1784753940000,65882.40,65887.80,65878.80,65887.80,8.130,1784753999999
1784754000000,65887.80,65898.00,65887.70,65898.00,47.923,1784754059999
1784754060000,65897.90,65898.00,65878.20,65878.20,15.273,1784754119999
1784754120000,65878.20,65888.80,65871.60,65877.00,43.726,1784754179999
1784754180000,65876.90,65877.00,65876.90,65876.90,5.873,1784754239999
1784754240000,65876.90,65890.90,65874.00,65890.90,23.306,1784754299999
1784754300000,65890.90,65905.00,65890.80,65905.00,11.099,1784754359999
1784754360000,65904.90,65905.00,65891.40,65903.90,20.473,1784754419999
1784754420000,65903.80,65903.90,65890.80,65894.50,5.082,1784754479999
1784754480000,65894.40,65897.90,65894.40,65897.90,8.444,1784754539999
1784754540000,65897.90,65897.90,65890.80,65890.90,11.208,1784754599999
1784754600000,65890.90,65896.40,65890.80,65896.40,22.486,1784754659999
1784754660000,65896.30,65896.40,65883.20,65887.40,14.957,1784754719999
1784754720000,65887.40,65893.60,65887.30,65890.00,37.746,1784754779999
1784754780000,65890.00,65891.00,65889.90,65891.00,4.150,1784754839999
