ts,run_id,unit,cycle,symbol,bid,ask,mid,spread_bps,momentum_bps,regime,decision,side,confidence,reason
16:12:03,ACE_DUO_CLEAN_V4_15M,BETA,62,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:12:07,ACE_DUO_CLEAN_V4_15M,ALPHA,80,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:12:13,ACE_DUO_CLEAN_V4_15M,ALPHA,81,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:12:15,ACE_DUO_CLEAN_V4_15M,BETA,63,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:12:18,ACE_DUO_CLEAN_V4_15M,ALPHA,82,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:12:20,ACE_DUO_CLEAN_V4_15M,BETA,64,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:12:24,ACE_DUO_CLEAN_V4_15M,ALPHA,83,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:12:27,ACE_DUO_CLEAN_V4_15M,BETA,65,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:12:29,ACE_DUO_CLEAN_V4_15M,ALPHA,84,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:12:33,ACE_DUO_CLEAN_V4_15M,BETA,66,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:12:35,ACE_DUO_CLEAN_V4_15M,ALPHA,85,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:12:40,ACE_DUO_CLEAN_V4_15M,ALPHA,86,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:12:40,ACE_DUO_CLEAN_V4_15M,BETA,67,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.0828,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:12:46,ACE_DUO_CLEAN_V4_15M,BETA,68,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:12:46,ACE_DUO_CLEAN_V4_15M,ALPHA,87,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:12:53,ACE_DUO_CLEAN_V4_15M,BETA,69,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.0572,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:12:54,ACE_DUO_CLEAN_V4_15M,ALPHA,88,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.0572,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:12:58,ACE_DUO_CLEAN_V4_15M,BETA,70,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:13:01,ACE_DUO_CLEAN_V4_15M,ALPHA,89,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:13:08,ACE_DUO_CLEAN_V4_15M,ALPHA,90,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:13:12,ACE_DUO_CLEAN_V4_15M,BETA,71,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.255,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:13:13,ACE_DUO_CLEAN_V4_15M,ALPHA,91,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:13:17,ACE_DUO_CLEAN_V4_15M,BETA,72,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:13:21,ACE_DUO_CLEAN_V4_15M,ALPHA,92,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:13:26,ACE_DUO_CLEAN_V4_15M,BETA,73,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:13:29,ACE_DUO_CLEAN_V4_15M,ALPHA,93,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.0835,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:13:33,ACE_DUO_CLEAN_V4_15M,BETA,74,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.3505,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:13:35,ACE_DUO_CLEAN_V4_15M,ALPHA,94,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:13:40,ACE_DUO_CLEAN_V4_15M,ALPHA,95,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:13:41,ACE_DUO_CLEAN_V4_15M,BETA,75,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:13:46,ACE_DUO_CLEAN_V4_15M,ALPHA,96,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:13:52,ACE_DUO_CLEAN_V4_15M,ALPHA,97,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:13:56,ACE_DUO_CLEAN_V4_15M,BETA,76,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:13:58,ACE_DUO_CLEAN_V4_15M,ALPHA,98,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:14:01,ACE_DUO_CLEAN_V4_15M,BETA,77,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:14:06,ACE_DUO_CLEAN_V4_15M,ALPHA,99,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:14:06,ACE_DUO_CLEAN_V4_15M,BETA,78,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:14:14,ACE_DUO_CLEAN_V4_15M,ALPHA,100,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:14:15,ACE_DUO_CLEAN_V4_15M,BETA,79,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:14:19,ACE_DUO_CLEAN_V4_15M,ALPHA,101,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:14:20,ACE_DUO_CLEAN_V4_15M,BETA,80,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:14:28,ACE_DUO_CLEAN_V4_15M,ALPHA,102,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:14:28,ACE_DUO_CLEAN_V4_15M,BETA,81,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:14:38,ACE_DUO_CLEAN_V4_15M,BETA,82,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:14:38,ACE_DUO_CLEAN_V4_15M,ALPHA,103,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:14:45,ACE_DUO_CLEAN_V4_15M,BETA,83,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:14:46,ACE_DUO_CLEAN_V4_15M,ALPHA,104,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:14:51,ACE_DUO_CLEAN_V4_15M,BETA,84,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:14:54,ACE_DUO_CLEAN_V4_15M,ALPHA,105,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:14:58,ACE_DUO_CLEAN_V4_15M,BETA,85,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:14:59,ACE_DUO_CLEAN_V4_15M,ALPHA,106,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:15:04,ACE_DUO_CLEAN_V4_15M,BETA,86,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:15:05,ACE_DUO_CLEAN_V4_15M,ALPHA,107,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:15:09,ACE_DUO_CLEAN_V4_15M,BETA,87,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:15:11,ACE_DUO_CLEAN_V4_15M,ALPHA,108,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:15:14,ACE_DUO_CLEAN_V4_15M,BETA,88,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:15:16,ACE_DUO_CLEAN_V4_15M,ALPHA,109,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:15:19,ACE_DUO_CLEAN_V4_15M,BETA,89,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:15:24,ACE_DUO_CLEAN_V4_15M,ALPHA,110,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.1487,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:15:27,ACE_DUO_CLEAN_V4_15M,BETA,90,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:15:31,ACE_DUO_CLEAN_V4_15M,ALPHA,111,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:15:33,ACE_DUO_CLEAN_V4_15M,BETA,91,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:15:37,ACE_DUO_CLEAN_V4_15M,ALPHA,112,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:15:38,ACE_DUO_CLEAN_V4_15M,BETA,92,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:15:43,ACE_DUO_CLEAN_V4_15M,BETA,93,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:15:45,ACE_DUO_CLEAN_V4_15M,ALPHA,113,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:15:48,ACE_DUO_CLEAN_V4_15M,BETA,94,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:15:50,ACE_DUO_CLEAN_V4_15M,ALPHA,114,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:15:54,ACE_DUO_CLEAN_V4_15M,BETA,95,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:15:58,ACE_DUO_CLEAN_V4_15M,ALPHA,115,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:16:02,ACE_DUO_CLEAN_V4_15M,BETA,96,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:16:06,ACE_DUO_CLEAN_V4_15M,ALPHA,116,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.2649,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:16:09,ACE_DUO_CLEAN_V4_15M,BETA,97,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:16:14,ACE_DUO_CLEAN_V4_15M,ALPHA,117,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:16:17,ACE_DUO_CLEAN_V4_15M,BETA,98,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.1271,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:16:19,ACE_DUO_CLEAN_V4_15M,ALPHA,118,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:16:22,ACE_DUO_CLEAN_V4_15M,BETA,99,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:16:25,ACE_DUO_CLEAN_V4_15M,ALPHA,119,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:16:30,ACE_DUO_CLEAN_V4_15M,ALPHA,120,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:16:31,ACE_DUO_CLEAN_V4_15M,BETA,100,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:16:36,ACE_DUO_CLEAN_V4_15M,BETA,101,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:16:39,ACE_DUO_CLEAN_V4_15M,ALPHA,121,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:16:43,ACE_DUO_CLEAN_V4_15M,BETA,102,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:16:45,ACE_DUO_CLEAN_V4_15M,ALPHA,122,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:16:52,ACE_DUO_CLEAN_V4_15M,BETA,103,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.1237,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:16:58,ACE_DUO_CLEAN_V4_15M,ALPHA,123,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.0608,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:17:00,ACE_DUO_CLEAN_V4_15M,BETA,104,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.218,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:17:04,ACE_DUO_CLEAN_V4_15M,ALPHA,124,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:17:05,ACE_DUO_CLEAN_V4_15M,BETA,105,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:17:11,ACE_DUO_CLEAN_V4_15M,ALPHA,125,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:17:17,ACE_DUO_CLEAN_V4_15M,BETA,106,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log
16:02:18,ACE_DUO_CLEAN_V4_15M,BETA,1,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:02:20,ACE_DUO_CLEAN_V4_15M,ALPHA,1,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:02:23,ACE_DUO_CLEAN_V4_15M,BETA,2,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:02:25,ACE_DUO_CLEAN_V4_15M,ALPHA,2,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:02:28,ACE_DUO_CLEAN_V4_15M,BETA,3,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:02:30,ACE_DUO_CLEAN_V4_15M,ALPHA,3,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:02:36,ACE_DUO_CLEAN_V4_15M,BETA,4,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=1.06849918
16:02:38,ACE_DUO_CLEAN_V4_15M,ALPHA,4,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.70308789
16:02:42,ACE_DUO_CLEAN_V4_15M,BETA,5,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:02:47,ACE_DUO_CLEAN_V4_15M,ALPHA,5,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=4.25437379
16:02:49,ACE_DUO_CLEAN_V4_15M,BETA,6,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=3.47090971
16:02:52,ACE_DUO_CLEAN_V4_15M,ALPHA,6,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.00092633
16:02:57,ACE_DUO_CLEAN_V4_15M,BETA,7,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=2.84403454
16:03:00,ACE_DUO_CLEAN_V4_15M,ALPHA,7,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=8.3e-07
16:03:06,ACE_DUO_CLEAN_V4_15M,ALPHA,8,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.01041051
16:03:07,ACE_DUO_CLEAN_V4_15M,BETA,8,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=2.13510629
16:03:12,ACE_DUO_CLEAN_V4_15M,BETA,9,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=3.858e-05
16:03:13,ACE_DUO_CLEAN_V4_15M,ALPHA,9,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.1399,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.16787858
16:03:22,ACE_DUO_CLEAN_V4_15M,ALPHA,10,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=3.76087457
16:03:23,ACE_DUO_CLEAN_V4_15M,BETA,10,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:03:30,ACE_DUO_CLEAN_V4_15M,BETA,11,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.2027,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.2432379
16:03:30,ACE_DUO_CLEAN_V4_15M,ALPHA,11,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.2027,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.2432379
16:03:38,ACE_DUO_CLEAN_V4_15M,ALPHA,12,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.1007,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.12086166
16:03:43,ACE_DUO_CLEAN_V4_15M,BETA,12,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.1013,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.12154067
16:03:44,ACE_DUO_CLEAN_V4_15M,ALPHA,13,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:03:51,ACE_DUO_CLEAN_V4_15M,BETA,13,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.112,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.09128819
16:03:56,ACE_DUO_CLEAN_V4_15M,ALPHA,14,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=6.891e-05
16:03:56,ACE_DUO_CLEAN_V4_15M,BETA,14,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:04:05,ACE_DUO_CLEAN_V4_15M,ALPHA,15,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=3.82504224
16:04:14,ACE_DUO_CLEAN_V4_15M,ALPHA,16,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=1.78010565
16:04:20,ACE_DUO_CLEAN_V4_15M,ALPHA,17,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.00020154
16:04:25,ACE_DUO_CLEAN_V4_15M,ALPHA,18,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:04:31,ACE_DUO_CLEAN_V4_15M,ALPHA,19,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:05:04,ACE_DUO_CLEAN_V4_15M,BETA,16,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:05:09,ACE_DUO_CLEAN_V4_15M,ALPHA,21,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.00479939
16:05:13,ACE_DUO_CLEAN_V4_15M,BETA,17,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.85843368
16:05:15,ACE_DUO_CLEAN_V4_15M,ALPHA,22,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.00111407
16:05:23,ACE_DUO_CLEAN_V4_15M,ALPHA,23,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.3713,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.44559461
16:05:26,ACE_DUO_CLEAN_V4_15M,BETA,18,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=1.04200541
16:05:30,ACE_DUO_CLEAN_V4_15M,ALPHA,24,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.7072648
16:05:31,ACE_DUO_CLEAN_V4_15M,BETA,19,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:05:36,ACE_DUO_CLEAN_V4_15M,ALPHA,25,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:05:36,ACE_DUO_CLEAN_V4_15M,BETA,20,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
