ts,px_close,H_alpha,H_beta,h_src_alpha,h_src_beta,pos_alpha,pos_beta,pnlVirtAlpha,pnlVirtBeta
2026-09-02T21:55:00,77314.90,1,0,SHADOW,SHADOW,77447.0,77142.3,56.2139,61.2561
2026-09-02T21:56:00,77296.80,1,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T21:57:00,77284.60,1,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T21:58:00,77257.10,1,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T21:59:00,77252.10,1,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T22:00:00,77229.10,1,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T22:01:00,77220.10,1,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T22:02:00,77159.90,1,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T22:03:00,77168.50,1,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T22:04:00,77143.00,1,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T22:05:00,77119.00,1,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T22:06:00,77100.00,1,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T22:07:00,77118.40,1,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T22:08:00,77083.30,1,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T22:09:00,77091.40,1,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T22:10:00,77062.70,1,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T22:11:00,77100.00,1,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T22:12:00,77148.30,1,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T22:13:00,77121.10,1,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T22:14:00,77118.60,1,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T22:15:00,77087.10,1,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T22:16:00,77114.70,1,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T22:17:00,77124.60,1,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T22:18:00,77100.10,1,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T22:19:00,77052.40,1,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T22:20:00,77029.90,1,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T22:21:00,77024.80,1,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T22:22:00,77016.80,1,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T22:23:00,77020.20,1,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T22:24:00,77030.30,1,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T22:25:00,77000.00,1,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T22:26:00,77019.70,1,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T22:27:00,77000.00,1,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T22:28:00,76984.90,1,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T22:29:00,76985.00,1,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T22:30:00,76998.80,1,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T22:31:00,77023.50,1,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T22:32:00,77068.10,0,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T22:33:00,77050.00,0,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T22:34:00,77061.20,0,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T22:35:00,77047.60,0,0,SHADOW,SHADOW,77447.0,,56.2139,44.8900
2026-09-02T22:36:00,77068.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T22:37:00,77107.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T22:38:00,77085.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T22:39:00,77099.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T22:40:00,77128.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T22:41:00,77094.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T22:42:00,77094.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T22:43:00,77114.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T22:44:00,77094.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T22:45:00,77043.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T22:46:00,77074.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T22:47:00,77041.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T22:48:00,77028.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T22:49:00,77034.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T22:50:00,77018.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T22:51:00,77045.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T22:52:00,77017.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T22:53:00,76995.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T22:54:00,77009.20,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T22:55:00,77005.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T22:56:00,77000.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T22:57:00,77002.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T22:58:00,77007.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T22:59:00,76996.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:00:00,76983.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:01:00,77002.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:02:00,77006.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:03:00,77054.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:04:00,77116.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:05:00,77113.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:06:00,77153.20,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:07:00,77130.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:08:00,77166.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:09:00,77179.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:10:00,77165.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:11:00,77182.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:12:00,77182.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:13:00,77190.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:14:00,77190.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:15:00,77153.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:16:00,77155.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:17:00,77118.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:18:00,77126.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:19:00,77114.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:20:00,77119.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:21:00,77119.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:22:00,77121.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:23:00,77133.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:24:00,77126.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:25:00,77140.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:26:00,77156.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:27:00,77171.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:28:00,77160.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:29:00,77161.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:30:00,77185.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:31:00,77203.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:32:00,77111.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:33:00,77130.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:34:00,77108.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:35:00,77105.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:36:00,77102.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:37:00,77102.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:38:00,77102.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:39:00,77102.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:40:00,77089.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:41:00,77084.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:42:00,77087.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:43:00,77090.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:44:00,77114.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:45:00,77153.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:46:00,77148.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:47:00,77159.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:48:00,77193.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:49:00,77197.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:50:00,77239.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:51:00,77273.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:52:00,77295.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:53:00,77268.20,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:54:00,77243.20,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:55:00,77268.20,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:56:00,77268.20,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:57:00,77291.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:58:00,77313.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-02T23:59:00,77300.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:00:00,77297.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:01:00,77341.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:02:00,77350.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:03:00,77327.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:04:00,77322.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:05:00,77339.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:06:00,77262.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:07:00,77219.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:08:00,77165.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:09:00,77165.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:10:00,77161.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:11:00,77205.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:12:00,77184.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:13:00,77161.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:14:00,77132.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:15:00,77075.20,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:16:00,77086.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:17:00,77091.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:18:00,77113.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:19:00,77102.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:20:00,77043.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:21:00,77061.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:22:00,77032.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:23:00,77063.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:24:00,77082.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:25:00,77037.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:26:00,77038.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:27:00,77010.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:28:00,77024.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:29:00,76999.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:30:00,76993.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:31:00,77008.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:32:00,77012.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:33:00,76986.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:34:00,76970.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:35:00,76978.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:36:00,76963.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:37:00,77011.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:38:00,77010.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:39:00,77054.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:40:00,77098.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:41:00,77076.20,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:42:00,77066.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:43:00,77068.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:44:00,77080.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:45:00,77054.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:46:00,77089.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:47:00,77080.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:48:00,77106.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:49:00,77046.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:50:00,77073.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:51:00,77061.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:52:00,77086.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:53:00,77046.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:54:00,77048.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:55:00,77026.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:56:00,77007.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:57:00,77053.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:58:00,77071.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T00:59:00,77025.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:00:00,77000.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:01:00,76973.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:02:00,77089.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:03:00,77078.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:04:00,77084.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:05:00,77167.20,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:06:00,77187.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:07:00,77234.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:08:00,77255.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:09:00,77234.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:10:00,77220.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:11:00,77253.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:12:00,77364.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:13:00,77378.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:14:00,77380.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:15:00,77326.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:16:00,77338.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:17:00,77331.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:18:00,77323.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:19:00,77269.20,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:20:00,77295.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:21:00,77289.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:22:00,77337.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:23:00,77401.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:24:00,77352.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:25:00,77323.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:26:00,77341.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:27:00,77321.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:28:00,77338.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:29:00,77400.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:30:00,77399.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:31:00,77430.20,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:32:00,77478.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:33:00,77469.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:34:00,77487.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:35:00,77400.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:36:00,77288.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:37:00,77335.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:38:00,77418.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:39:00,77419.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:40:00,77407.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:41:00,77363.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:42:00,77422.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:43:00,77335.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:44:00,77309.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:45:00,77318.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:46:00,77296.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:47:00,77284.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:48:00,77307.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:49:00,77287.20,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:50:00,77255.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:51:00,77315.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:52:00,77298.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:53:00,77394.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:54:00,77361.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:55:00,77394.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:56:00,77373.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:57:00,77364.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:58:00,77358.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T01:59:00,77321.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:00:00,77320.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:01:00,77285.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:02:00,77264.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:03:00,77264.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:04:00,77256.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:05:00,77264.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:06:00,77295.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:07:00,77256.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:08:00,77210.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:09:00,77239.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:10:00,77300.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:11:00,77321.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:12:00,77337.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:13:00,77440.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:14:00,77458.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:15:00,77417.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:16:00,77424.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:17:00,77417.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:18:00,77457.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:19:00,77405.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:20:00,77426.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:21:00,77440.00,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:22:00,77467.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:23:00,77471.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:24:00,77483.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:25:00,77477.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:26:00,77451.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:27:00,77469.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:28:00,77570.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:29:00,77568.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:30:00,77639.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:31:00,77657.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:32:00,77616.20,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:33:00,77714.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:34:00,77852.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:35:00,77820.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:36:00,77744.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:37:00,77722.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:38:00,77691.20,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:39:00,77708.80,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:40:00,77777.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:41:00,77778.20,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:42:00,77793.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:43:00,77752.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:44:00,77743.60,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:45:00,77734.30,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:46:00,77728.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:47:00,77763.50,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:48:00,77781.20,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:49:00,77793.20,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:50:00,77817.70,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:51:00,77822.90,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:52:00,77826.40,0,0,SHADOW,SHADOW,,,16.0664,44.8900
2026-09-03T02:53:00,77800.10,0,0,SHADOW,SHADOW,,,16.0664,44.8900
