ts,run_id,unit,cycle,symbol,bid,ask,mid,spread_bps,momentum_bps,regime,decision,side,confidence,reason
15:46:17,ACE_DUO_CLEAN_V3_15M,BETA,108,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:46:18,ACE_DUO_CLEAN_V3_15M,ALPHA,87,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.000311
15:46:24,ACE_DUO_CLEAN_V3_15M,ALPHA,88,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.00414518
15:46:29,ACE_DUO_CLEAN_V3_15M,BETA,109,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.01979069
15:46:34,ACE_DUO_CLEAN_V3_15M,ALPHA,89,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.29395766
15:46:36,ACE_DUO_CLEAN_V3_15M,BETA,110,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.32713067
15:46:39,ACE_DUO_CLEAN_V3_15M,ALPHA,90,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:46:41,ACE_DUO_CLEAN_V3_15M,BETA,111,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:46:46,ACE_DUO_CLEAN_V3_15M,BETA,112,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.00028603
15:46:47,ACE_DUO_CLEAN_V3_15M,ALPHA,91,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.48336563
15:46:56,ACE_DUO_CLEAN_V3_15M,ALPHA,92,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=1.5064485
15:47:02,ACE_DUO_CLEAN_V3_15M,ALPHA,93,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:47:10,ACE_DUO_CLEAN_V3_15M,ALPHA,94,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.2007,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.18975247
15:47:16,ACE_DUO_CLEAN_V3_15M,ALPHA,95,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.0
15:47:23,ACE_DUO_CLEAN_V3_15M,ALPHA,96,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=0.40323304
15:47:32,ACE_DUO_CLEAN_V3_15M,ALPHA,97,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V3_15M_LIVE_COLOR.log;tension=1.03804032
