ts,run_id,unit,cycle,symbol,bid,ask,mid,spread_bps,momentum_bps,regime,decision,side,confidence,reason
2026-09-01T16:14:58Z,ACE_DUO_CLEAN_V4_15M,BETA,85,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=wall_not_collapsed tension=0.73381713 bid_drop=4.76981136 ask_drop=0.00000000;source=ACE_DUO_CLEAN_V4_15M_BETA_X5.csv
2026-09-01T16:15:03Z,ACE_DUO_CLEAN_V4_15M,BETA,86,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00001099 threshold=0.05;source=ACE_DUO_CLEAN_V4_15M_BETA_X5.csv
2026-09-01T16:15:09Z,ACE_DUO_CLEAN_V4_15M,BETA,87,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00014531 threshold=0.05;source=ACE_DUO_CLEAN_V4_15M_BETA_X5.csv
2026-09-01T16:15:14Z,ACE_DUO_CLEAN_V4_15M,BETA,88,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00034772 threshold=0.05;source=ACE_DUO_CLEAN_V4_15M_BETA_X5.csv
2026-09-01T16:15:19Z,ACE_DUO_CLEAN_V4_15M,BETA,89,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00006351 threshold=0.05;source=ACE_DUO_CLEAN_V4_15M_BETA_X5.csv
2026-09-01T16:15:26Z,ACE_DUO_CLEAN_V4_15M,BETA,90,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=spread_too_wide conf=0.5 mom_sig=2.34541913 raw_mom_bps=0.00000000 spread_bps=33.39380000 tension=2.34541913 bid_drop=15.24522437 ask_drop=0.00000000 swarm=0;source=ACE_DUO_CLEAN_V4_15M_BETA_X5.csv
2026-09-01T16:15:32Z,ACE_DUO_CLEAN_V4_15M,BETA,91,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00000000 threshold=0.05;source=ACE_DUO_CLEAN_V4_15M_BETA_X5.csv
2026-09-01T16:15:38Z,ACE_DUO_CLEAN_V4_15M,BETA,92,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00556669 threshold=0.05;source=ACE_DUO_CLEAN_V4_15M_BETA_X5.csv
2026-09-01T16:15:43Z,ACE_DUO_CLEAN_V4_15M,BETA,93,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00000000 threshold=0.05;source=ACE_DUO_CLEAN_V4_15M_BETA_X5.csv
2026-09-01T16:15:48Z,ACE_DUO_CLEAN_V4_15M,BETA,94,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00000000 threshold=0.05;source=ACE_DUO_CLEAN_V4_15M_BETA_X5.csv
2026-09-01T16:15:54Z,ACE_DUO_CLEAN_V4_15M,BETA,95,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00000000 threshold=0.05;source=ACE_DUO_CLEAN_V4_15M_BETA_X5.csv
2026-09-01T16:16:01Z,ACE_DUO_CLEAN_V4_15M,BETA,96,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=spread_too_wide conf=0.5 mom_sig=1.00927862 raw_mom_bps=34.04615460 spread_bps=25.76520000 tension=1.00927862 bid_drop=6.56031103 ask_drop=0.39626948 swarm=0;source=ACE_DUO_CLEAN_V4_15M_BETA_X5.csv
2026-09-01T16:16:09Z,ACE_DUO_CLEAN_V4_15M,BETA,97,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=spread_too_wide conf=0.5 mom_sig=1.10489506 raw_mom_bps=0.00000000 spread_bps=24.34620000 tension=1.10489506 bid_drop=7.18181789 ask_drop=2.09283138 swarm=0;source=ACE_DUO_CLEAN_V4_15M_BETA_X5.csv
2026-09-01T16:16:17Z,ACE_DUO_CLEAN_V4_15M,BETA,98,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=spread_too_wide conf=0.1271 mom_sig=0.15257505 raw_mom_bps=34.60114145 spread_bps=14.01140000 tension=0.15257505 bid_drop=0.00000000 ask_drop=0.99173782 swarm=0;source=ACE_DUO_CLEAN_V4_15M_BETA_X5.csv
2026-09-01T16:16:22Z,ACE_DUO_CLEAN_V4_15M,BETA,99,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00000000 threshold=0.05;source=ACE_DUO_CLEAN_V4_15M_BETA_X5.csv
2026-09-01T16:16:30Z,ACE_DUO_CLEAN_V4_15M,BETA,100,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=spread_too_wide conf=0.5 mom_sig=2.48281290 raw_mom_bps=-1.69762256 spread_bps=24.47440000 tension=2.48281290 bid_drop=16.13828386 ask_drop=0.09413856 swarm=0;source=ACE_DUO_CLEAN_V4_15M_BETA_X5.csv
2026-09-01T16:16:35Z,ACE_DUO_CLEAN_V4_15M,BETA,101,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00000000 threshold=0.05;source=ACE_DUO_CLEAN_V4_15M_BETA_X5.csv
2026-09-01T16:16:43Z,ACE_DUO_CLEAN_V4_15M,BETA,102,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=spread_too_wide conf=0.5 mom_sig=1.10124976 raw_mom_bps=0.00000000 spread_bps=14.21960000 tension=1.10124976 bid_drop=7.15812347 ask_drop=0.00000000 swarm=0;source=ACE_DUO_CLEAN_V4_15M_BETA_X5.csv
2026-09-01T16:16:51Z,ACE_DUO_CLEAN_V4_15M,BETA,103,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=spread_too_wide conf=0.1237 mom_sig=0.14843764 raw_mom_bps=0.00000000 spread_bps=14.21960000 tension=0.14843764 bid_drop=0.00000000 ask_drop=0.96484468 swarm=0;source=ACE_DUO_CLEAN_V4_15M_BETA_X5.csv
2026-09-01T16:17:00Z,ACE_DUO_CLEAN_V4_15M,BETA,104,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=spread_too_wide conf=0.218 mom_sig=0.26161490 raw_mom_bps=0.00000000 spread_bps=25.82450000 tension=0.26161490 bid_drop=0.00241329 ask_drop=1.70049682 swarm=0;source=ACE_DUO_CLEAN_V4_15M_BETA_X5.csv
2026-09-01T16:17:05Z,ACE_DUO_CLEAN_V4_15M,BETA,105,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00052554 threshold=0.05;source=ACE_DUO_CLEAN_V4_15M_BETA_X5.csv
2026-09-01T16:17:17Z,ACE_DUO_CLEAN_V4_15M,BETA,106,BTCUSDT,,,,,,DECISION_LOG,SKIP,,,csv_engine:reason=COMPRESSE tension=0.00000000 threshold=0.05;source=ACE_DUO_CLEAN_V4_15M_BETA_X5.csv
