ts,run_id,unit,cycle,symbol,bid,ask,mid,spread_bps,momentum_bps,regime,decision,side,confidence,reason
15:12:45,ACE_DUO_CLEAN_V2_15M,BETA,2,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:12:47,ACE_DUO_CLEAN_V2_15M,ALPHA,2,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:12:50,ACE_DUO_CLEAN_V2_15M,BETA,3,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.00028178
15:12:53,ACE_DUO_CLEAN_V2_15M,ALPHA,3,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:12:55,ACE_DUO_CLEAN_V2_15M,BETA,4,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:13:00,ACE_DUO_CLEAN_V2_15M,BETA,5,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=4.812e-05
15:13:00,ACE_DUO_CLEAN_V2_15M,ALPHA,4,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.4288,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.51457537
15:13:05,ACE_DUO_CLEAN_V2_15M,BETA,6,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=1.2e-05
15:13:09,ACE_DUO_CLEAN_V2_15M,ALPHA,5,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=3.18323774
15:13:17,ACE_DUO_CLEAN_V2_15M,ALPHA,6,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=1.89144374
15:13:22,ACE_DUO_CLEAN_V2_15M,ALPHA,7,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:13:27,ACE_DUO_CLEAN_V2_15M,ALPHA,8,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.01006806
15:13:35,ACE_DUO_CLEAN_V2_15M,ALPHA,9,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=3.5078276
15:13:40,ACE_DUO_CLEAN_V2_15M,ALPHA,10,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.00858567
15:13:46,ACE_DUO_CLEAN_V2_15M,ALPHA,11,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:13:54,ACE_DUO_CLEAN_V2_15M,ALPHA,12,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=1.27606844
15:14:04,ACE_DUO_CLEAN_V2_15M,ALPHA,13,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=4.58e-06
15:15:32,ACE_DUO_CLEAN_V2_15M,ALPHA,15,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:16:55,ACE_DUO_CLEAN_V2_15M,BETA,8,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=3.99842128
15:17:02,ACE_DUO_CLEAN_V2_15M,BETA,9,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=2.14811404
15:17:07,ACE_DUO_CLEAN_V2_15M,BETA,10,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:17:12,ACE_DUO_CLEAN_V2_15M,BETA,11,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:17:19,ACE_DUO_CLEAN_V2_15M,BETA,12,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.2183,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.26194225
15:17:30,ACE_DUO_CLEAN_V2_15M,ALPHA,17,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:17:39,ACE_DUO_CLEAN_V2_15M,ALPHA,18,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=1.13119867
15:17:45,ACE_DUO_CLEAN_V2_15M,ALPHA,19,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:17:54,ACE_DUO_CLEAN_V2_15M,ALPHA,20,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.1746,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.20948196
15:18:02,ACE_DUO_CLEAN_V2_15M,ALPHA,21,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=1.36530744
15:18:07,ACE_DUO_CLEAN_V2_15M,ALPHA,22,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.00309918
15:18:15,ACE_DUO_CLEAN_V2_15M,ALPHA,23,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.61964319
15:18:20,ACE_DUO_CLEAN_V2_15M,ALPHA,24,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:18:25,ACE_DUO_CLEAN_V2_15M,ALPHA,25,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.03470874
15:18:33,ACE_DUO_CLEAN_V2_15M,ALPHA,26,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.78234402
15:18:38,ACE_DUO_CLEAN_V2_15M,ALPHA,27,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:18:43,ACE_DUO_CLEAN_V2_15M,ALPHA,28,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:18:53,ACE_DUO_CLEAN_V2_15M,ALPHA,29,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.00166494
15:19:02,ACE_DUO_CLEAN_V2_15M,ALPHA,30,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.69428152
15:19:11,ACE_DUO_CLEAN_V2_15M,ALPHA,31,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.326,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.3912364
15:19:16,ACE_DUO_CLEAN_V2_15M,ALPHA,32,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:19:16,ACE_DUO_CLEAN_V2_15M,BETA,14,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:19:21,ACE_DUO_CLEAN_V2_15M,BETA,15,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.00084504
15:19:24,ACE_DUO_CLEAN_V2_15M,ALPHA,33,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=3.10080299
15:19:27,ACE_DUO_CLEAN_V2_15M,BETA,16,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.01089261
15:19:32,ACE_DUO_CLEAN_V2_15M,ALPHA,34,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=1.13119766
15:19:34,ACE_DUO_CLEAN_V2_15M,BETA,17,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=2.00758483
15:19:37,ACE_DUO_CLEAN_V2_15M,ALPHA,35,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:19:39,ACE_DUO_CLEAN_V2_15M,BETA,18,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:19:43,ACE_DUO_CLEAN_V2_15M,ALPHA,36,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:19:46,ACE_DUO_CLEAN_V2_15M,BETA,19,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.1551,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.18615189
15:19:51,ACE_DUO_CLEAN_V2_15M,ALPHA,37,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.2397,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.28763725
15:19:51,ACE_DUO_CLEAN_V2_15M,BETA,20,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.00012336
15:19:58,ACE_DUO_CLEAN_V2_15M,BETA,21,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.1483,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.17797946
15:19:58,ACE_DUO_CLEAN_V2_15M,ALPHA,38,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.1483,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.17797946
15:20:03,ACE_DUO_CLEAN_V2_15M,BETA,22,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:20:04,ACE_DUO_CLEAN_V2_15M,ALPHA,39,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.00094332
15:20:08,ACE_DUO_CLEAN_V2_15M,BETA,23,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:20:09,ACE_DUO_CLEAN_V2_15M,ALPHA,40,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.00031302
15:20:17,ACE_DUO_CLEAN_V2_15M,ALPHA,41,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.1243,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.14919769
15:20:20,ACE_DUO_CLEAN_V2_15M,BETA,24,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=2.50047516
15:20:26,ACE_DUO_CLEAN_V2_15M,BETA,25,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0019445
15:20:26,ACE_DUO_CLEAN_V2_15M,ALPHA,42,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.1505,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.1806012
15:20:32,ACE_DUO_CLEAN_V2_15M,ALPHA,43,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.04602946
15:20:38,ACE_DUO_CLEAN_V2_15M,BETA,26,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.04865784
15:20:39,ACE_DUO_CLEAN_V2_15M,ALPHA,44,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.00125244
15:20:43,ACE_DUO_CLEAN_V2_15M,BETA,27,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.00787155
15:20:45,ACE_DUO_CLEAN_V2_15M,ALPHA,45,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:20:52,ACE_DUO_CLEAN_V2_15M,ALPHA,46,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.00014894
15:21:00,ACE_DUO_CLEAN_V2_15M,ALPHA,47,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.04669167
15:21:06,ACE_DUO_CLEAN_V2_15M,ALPHA,48,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:21:12,ACE_DUO_CLEAN_V2_15M,ALPHA,49,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:21:18,ACE_DUO_CLEAN_V2_15M,ALPHA,50,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.04550169
15:21:24,ACE_DUO_CLEAN_V2_15M,ALPHA,51,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:21:32,ACE_DUO_CLEAN_V2_15M,ALPHA,52,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.75918282
15:21:43,ACE_DUO_CLEAN_V2_15M,ALPHA,53,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:21:49,ACE_DUO_CLEAN_V2_15M,ALPHA,54,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=3.5e-05
15:21:57,ACE_DUO_CLEAN_V2_15M,ALPHA,55,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.2249439
15:22:03,ACE_DUO_CLEAN_V2_15M,ALPHA,56,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0001068
15:22:08,ACE_DUO_CLEAN_V2_15M,ALPHA,57,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.00566344
15:22:13,ACE_DUO_CLEAN_V2_15M,ALPHA,58,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.00010644
15:22:19,ACE_DUO_CLEAN_V2_15M,ALPHA,59,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0442209
15:22:24,ACE_DUO_CLEAN_V2_15M,ALPHA,60,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:22:30,ACE_DUO_CLEAN_V2_15M,ALPHA,61,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=6.819e-05
15:22:36,ACE_DUO_CLEAN_V2_15M,ALPHA,62,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:22:44,ACE_DUO_CLEAN_V2_15M,ALPHA,63,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:22:53,ACE_DUO_CLEAN_V2_15M,ALPHA,64,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.4085,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.49014471
15:23:00,ACE_DUO_CLEAN_V2_15M,ALPHA,65,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.00152061
15:23:09,ACE_DUO_CLEAN_V2_15M,ALPHA,66,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=2.17730888
15:23:15,ACE_DUO_CLEAN_V2_15M,BETA,29,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:23:16,ACE_DUO_CLEAN_V2_15M,ALPHA,67,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:23:21,ACE_DUO_CLEAN_V2_15M,BETA,30,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:23:25,ACE_DUO_CLEAN_V2_15M,ALPHA,68,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.61328366
15:23:29,ACE_DUO_CLEAN_V2_15M,BETA,31,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.2228,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.26733723
15:23:31,ACE_DUO_CLEAN_V2_15M,ALPHA,69,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:23:34,ACE_DUO_CLEAN_V2_15M,BETA,32,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:23:36,ACE_DUO_CLEAN_V2_15M,ALPHA,70,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.00208621
15:23:42,ACE_DUO_CLEAN_V2_15M,ALPHA,71,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.02048774
15:23:43,ACE_DUO_CLEAN_V2_15M,BETA,33,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=1.1448402
15:23:48,ACE_DUO_CLEAN_V2_15M,ALPHA,72,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:23:51,ACE_DUO_CLEAN_V2_15M,BETA,34,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.1008,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.12097562
15:23:56,ACE_DUO_CLEAN_V2_15M,ALPHA,73,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.124,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.14881654
15:24:00,ACE_DUO_CLEAN_V2_15M,BETA,35,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.1996,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.23946729
15:24:03,ACE_DUO_CLEAN_V2_15M,ALPHA,74,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:24:05,ACE_DUO_CLEAN_V2_15M,BETA,36,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:24:10,ACE_DUO_CLEAN_V2_15M,BETA,37,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:24:11,ACE_DUO_CLEAN_V2_15M,ALPHA,75,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=3.96581122
15:24:15,ACE_DUO_CLEAN_V2_15M,BETA,38,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:24:17,ACE_DUO_CLEAN_V2_15M,ALPHA,76,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:24:22,ACE_DUO_CLEAN_V2_15M,ALPHA,77,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:24:23,ACE_DUO_CLEAN_V2_15M,BETA,39,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.0761,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.09127777
15:24:28,ACE_DUO_CLEAN_V2_15M,ALPHA,78,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:24:28,ACE_DUO_CLEAN_V2_15M,BETA,40,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:24:33,ACE_DUO_CLEAN_V2_15M,ALPHA,79,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.00012358
15:24:33,ACE_DUO_CLEAN_V2_15M,BETA,41,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.00012358
15:24:42,ACE_DUO_CLEAN_V2_15M,BETA,42,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.3285,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.1972731
15:24:44,ACE_DUO_CLEAN_V2_15M,ALPHA,80,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.3285,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.19726572
15:24:47,ACE_DUO_CLEAN_V2_15M,BETA,43,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.00660045
15:26:49,ACE_DUO_CLEAN_V2_15M,BETA,45,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=4.27786844
15:26:55,ACE_DUO_CLEAN_V2_15M,BETA,46,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.00072599
15:26:57,ACE_DUO_CLEAN_V2_15M,ALPHA,82,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=4.60266015
15:27:01,ACE_DUO_CLEAN_V2_15M,BETA,47,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:27:04,ACE_DUO_CLEAN_V2_15M,ALPHA,83,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=6.22102364
15:27:06,ACE_DUO_CLEAN_V2_15M,BETA,48,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.02237503
15:27:10,ACE_DUO_CLEAN_V2_15M,ALPHA,84,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=5.091e-05
15:27:11,ACE_DUO_CLEAN_V2_15M,BETA,49,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.00014546
15:27:16,ACE_DUO_CLEAN_V2_15M,BETA,50,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=0.0
15:27:18,ACE_DUO_CLEAN_V2_15M,ALPHA,85,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=1.51985262
15:27:22,ACE_DUO_CLEAN_V2_15M,BETA,51,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V2_15M_LIVE_COLOR.log;tension=3.709e-05
