trade_id,ts,symbol,side,qty,price,realized_pnl,commission,commission_asset,role
529597407,2026-08-21T09:38:11Z,BTCUSDT,SELL,0.00070000,77896.00,0.00000000,0.02181088,USDT,
529597408,2026-08-21T09:38:11Z,BTCUSDT,SELL,0.00100000,77887.90,0.00000000,0.03115516,USDT,
529597409,2026-08-21T09:38:11Z,BTCUSDT,SELL,0.00030000,77881.70,0.00000000,0.00934580,USDT,
529597566,2026-08-21T09:38:56Z,BTCUSDT,SELL,0.00440000,77893.30,0.00000000,0.13709220,USDT,
529597581,2026-08-21T09:39:00Z,BTCUSDT,SELL,0.00200000,77898.90,0.00000000,0.06231912,USDT,
529597638,2026-08-21T09:39:14Z,BTCUSDT,BUY,0.00640000,77900.50,-0.16755333,0.19942528,USDT,
529597789,2026-08-21T09:39:41Z,BTCUSDT,BUY,0.00130000,77894.20,-0.02584427,0.04050498,USDT,
529597790,2026-08-21T09:39:41Z,BTCUSDT,BUY,0.00510000,77900.50,-0.13351906,0.15891702,USDT,
529597833,2026-08-21T09:39:50Z,BTCUSDT,BUY,0.00120000,77867.30,0.00000000,0.03737630,USDT,
529597834,2026-08-21T09:39:50Z,BTCUSDT,BUY,0.00100000,77870.90,0.00000000,0.03114836,USDT,
529597835,2026-08-21T09:39:50Z,BTCUSDT,BUY,0.00130000,77889.10,0.00000000,0.04050233,USDT,
529597836,2026-08-21T09:39:50Z,BTCUSDT,BUY,0.01570000,77900.50,0.00000000,0.48921514,USDT,
529597837,2026-08-21T09:39:50Z,BTCUSDT,BUY,0.00100000,77869.90,0.00441979,0.03114796,USDT,
529597838,2026-08-21T09:39:50Z,BTCUSDT,BUY,0.00130000,77891.50,-0.02233427,0.04050357,USDT,
529597839,2026-08-21T09:39:50Z,BTCUSDT,BUY,0.00410000,77900.50,-0.10733885,0.12775682,USDT,
529597850,2026-08-21T09:39:55Z,BTCUSDT,BUY,0.00120000,77877.00,0.00000000,0.03738096,USDT,
529597851,2026-08-21T09:39:55Z,BTCUSDT,BUY,0.00100000,77884.20,0.00000000,0.03115368,USDT,
529597852,2026-08-21T09:39:55Z,BTCUSDT,BUY,0.00130000,77899.30,0.00000000,0.04050763,USDT,
529597853,2026-08-21T09:39:55Z,BTCUSDT,BUY,0.01580000,77900.50,0.00000000,0.49233116,USDT,
529597908,2026-08-21T09:40:04Z,BTCUSDT,SELL,0.00100000,77859.80,-0.03178506,0.03114392,USDT,
529597909,2026-08-21T09:40:04Z,BTCUSDT,SELL,0.00130000,77858.70,-0.04275058,0.04048652,USDT,
529597910,2026-08-21T09:40:04Z,BTCUSDT,SELL,0.03620000,77838.90,-1.90719935,1.12710727,USDT,
529598202,2026-08-21T09:40:47Z,BTCUSDT,SELL,0.03850000,77911.40,0.76287500,1.19983555,USDT,
529611630,2026-08-21T10:09:57Z,BTCUSDT,SELL,0.00120000,77696.30,0.00000000,0.03729422,USDT,
529611631,2026-08-21T10:09:57Z,BTCUSDT,SELL,0.00770000,77688.70,0.00000000,0.23928119,USDT,
529611640,2026-08-21T10:10:00Z,BTCUSDT,SELL,0.00380000,77705.40,0.00000000,0.11811220,USDT,
529611685,2026-08-21T10:10:08Z,BTCUSDT,BUY,0.01270000,77708.30,-0.17634000,0.39475816,USDT,
529611766,2026-08-21T10:10:19Z,BTCUSDT,BUY,0.06240000,77715.40,0.00000000,1.93977638,USDT,
529611799,2026-08-21T10:10:22Z,BTCUSDT,BUY,0.06250000,77722.30,0.00000000,1.94305750,USDT,
529611875,2026-08-21T10:10:32Z,BTCUSDT,SELL,0.00100000,77712.60,-0.00625276,0.03108504,USDT,
529611876,2026-08-21T10:10:32Z,BTCUSDT,SELL,0.00120000,77709.60,-0.01110331,0.03730060,USDT,
529611877,2026-08-21T10:10:32Z,BTCUSDT,SELL,0.00130000,77696.30,-0.02931859,0.04040207,USDT,
529611878,2026-08-21T10:10:32Z,BTCUSDT,SELL,0.04770000,77682.00,-1.75787675,1.48217256,USDT,
529611879,2026-08-21T10:10:32Z,BTCUSDT,SELL,0.07370000,77682.00,-2.71604857,2.29006535,USDT,
529611895,2026-08-21T10:10:34Z,BTCUSDT,SELL,0.00120000,77718.80,0.00000000,0.03730502,USDT,
529611896,2026-08-21T10:10:34Z,BTCUSDT,SELL,0.00100000,77715.40,0.00000000,0.03108616,USDT,
529611897,2026-08-21T10:10:34Z,BTCUSDT,SELL,0.00130000,77699.50,0.00000000,0.04040374,USDT,
529611898,2026-08-21T10:10:34Z,BTCUSDT,SELL,0.00370000,77682.00,0.00000000,0.11496936,USDT,
529611906,2026-08-21T10:10:37Z,BTCUSDT,SELL,0.00070000,77725.90,0.00000000,0.02176325,USDT,
529611907,2026-08-21T10:10:37Z,BTCUSDT,SELL,0.00100000,77718.10,0.00000000,0.03108724,USDT,
529611908,2026-08-21T10:10:37Z,BTCUSDT,SELL,0.00130000,77698.10,0.00000000,0.04040301,USDT,
529611909,2026-08-21T10:10:37Z,BTCUSDT,SELL,0.00020000,77682.00,0.00000000,0.00621456,USDT,
529612136,2026-08-21T10:10:46Z,BTCUSDT,BUY,0.01040000,77812.80,-1.17225000,0.32370124,USDT,
529612548,2026-08-21T10:11:21Z,BTCUSDT,BUY,0.00030000,77889.10,0.00000000,0.00934669,USDT,
529612549,2026-08-21T10:11:21Z,BTCUSDT,BUY,0.01890000,77931.10,0.00000000,0.58915911,USDT,
529612565,2026-08-21T10:11:23Z,BTCUSDT,BUY,0.01930000,77931.20,0.00000000,0.60162886,USDT,
529612659,2026-08-21T10:11:32Z,BTCUSDT,SELL,0.00300000,77918.80,-0.03606857,0.09350256,USDT,
529612660,2026-08-21T10:11:32Z,BTCUSDT,SELL,0.03550000,77918.70,-0.43036142,1.10644554,USDT,
529612875,2026-08-21T10:11:51Z,BTCUSDT,SELL,0.00100000,77944.70,0.00000000,0.03117788,USDT,
529612876,2026-08-21T10:11:51Z,BTCUSDT,SELL,0.00340000,77918.70,0.00000000,0.10596943,USDT,
529612933,2026-08-21T10:11:53Z,BTCUSDT,SELL,0.00200000,78044.10,0.00000000,0.06243528,USDT,
529612957,2026-08-21T10:12:02Z,BTCUSDT,BUY,0.00640000,78044.20,-0.52640000,0.19979315,USDT,
529613490,2026-08-21T10:15:23Z,BTCUSDT,SELL,0.00440000,78038.40,0.00000000,0.13734758,USDT,
529613507,2026-08-21T10:15:28Z,BTCUSDT,SELL,0.00010000,78042.10,0.00000000,0.00312168,USDT,
529613508,2026-08-21T10:15:28Z,BTCUSDT,SELL,0.00190000,78038.40,0.00000000,0.05930918,USDT,
529613532,2026-08-21T10:15:38Z,BTCUSDT,BUY,0.00640000,78045.60,-0.04570999,0.19979673,USDT,
529613713,2026-08-21T10:16:58Z,BTCUSDT,SELL,0.00440000,78045.50,0.00000000,0.13736008,USDT,
529613738,2026-08-21T10:17:01Z,BTCUSDT,SELL,0.00200000,78045.60,0.00000000,0.06243648,USDT,
529613753,2026-08-21T10:17:07Z,BTCUSDT,BUY,0.03100000,78051.60,0.00000000,0.96783984,USDT,
529613761,2026-08-21T10:17:09Z,BTCUSDT,BUY,0.03110000,78051.60,0.00000000,0.97096190,USDT,
529613783,2026-08-21T10:17:17Z,BTCUSDT,BUY,0.00640000,78052.70,-0.04587999,0.19981491,USDT,
529613788,2026-08-21T10:17:18Z,BTCUSDT,SELL,0.06210000,78045.70,-0.36639000,1.93865518,USDT,
529613835,2026-08-21T10:17:33Z,BTCUSDT,SELL,0.00120000,78045.70,0.00000000,0.03746193,USDT,
529613836,2026-08-21T10:17:33Z,BTCUSDT,SELL,0.00600000,78045.60,0.00000000,0.18730944,USDT,
529613841,2026-08-21T10:17:36Z,BTCUSDT,SELL,0.00120000,78048.70,0.00000000,0.03746337,USDT,
529613842,2026-08-21T10:17:36Z,BTCUSDT,SELL,0.00180000,78045.60,0.00000000,0.05619283,USDT,
529613882,2026-08-21T10:17:48Z,BTCUSDT,BUY,0.00120000,78049.80,-0.00458823,0.03746390,USDT,
529613883,2026-08-21T10:17:48Z,BTCUSDT,BUY,0.00900000,78052.70,-0.06051176,0.28098972,USDT,
529613942,2026-08-21T10:18:07Z,BTCUSDT,BUY,0.01910000,78053.50,0.00000000,0.59632874,USDT,
529613990,2026-08-21T10:18:10Z,BTCUSDT,BUY,0.01930000,78060.20,0.00000000,0.60262474,USDT,
529614019,2026-08-21T10:18:18Z,BTCUSDT,SELL,0.03840000,78061.40,0.17405000,1.19902310,USDT,
529614504,2026-08-21T10:19:37Z,BTCUSDT,BUY,0.01910000,78194.10,0.00000000,0.59740292,USDT,
529614508,2026-08-21T10:19:39Z,BTCUSDT,BUY,0.01930000,78194.10,0.00000000,0.60365845,USDT,
529614524,2026-08-21T10:19:48Z,BTCUSDT,SELL,0.00100000,78174.20,-0.01990000,0.03126968,USDT,
529614525,2026-08-21T10:19:48Z,BTCUSDT,SELL,0.00070000,78171.30,-0.01596000,0.02188796,USDT,
529614526,2026-08-21T10:19:48Z,BTCUSDT,SELL,0.00150000,78147.80,-0.06945000,0.04688868,USDT,
529614527,2026-08-21T10:19:48Z,BTCUSDT,SELL,0.00130000,78147.40,-0.06071000,0.04063664,USDT,
529614528,2026-08-21T10:19:48Z,BTCUSDT,SELL,0.00530000,78143.60,-0.26765000,0.16566443,USDT,
529614529,2026-08-21T10:19:48Z,BTCUSDT,SELL,0.00100000,78115.90,-0.07820000,0.03124636,USDT,
529614530,2026-08-21T10:19:48Z,BTCUSDT,SELL,0.02760000,78045.60,-4.09860000,0.86162342,USDT,
529614542,2026-08-21T10:19:52Z,BTCUSDT,SELL,0.00100000,78175.30,0.00000000,0.03127012,USDT,
529614543,2026-08-21T10:19:52Z,BTCUSDT,SELL,0.00130000,78148.50,0.00000000,0.04063722,USDT,
529614544,2026-08-21T10:19:52Z,BTCUSDT,SELL,0.00210000,78147.20,0.00000000,0.06564364,USDT,
529614545,2026-08-21T10:19:55Z,BTCUSDT,SELL,0.00100000,78155.60,0.00000000,0.03126223,USDT,
529614546,2026-08-21T10:19:55Z,BTCUSDT,SELL,0.00090000,78138.30,0.00000000,0.02812978,USDT,
529614550,2026-08-21T10:19:56Z,BTCUSDT,BUY,0.00100000,78181.20,-0.02920952,0.03127248,USDT,
529614551,2026-08-21T10:19:56Z,BTCUSDT,BUY,0.00530000,78194.10,-0.22318047,0.16577149,USDT,
529614661,2026-08-21T10:20:25Z,BTCUSDT,BUY,0.00100000,78189.90,0.00000000,0.03127596,USDT,
529614662,2026-08-21T10:20:25Z,BTCUSDT,BUY,0.00130000,78193.70,0.00000000,0.04066072,USDT,
529614663,2026-08-21T10:20:25Z,BTCUSDT,BUY,0.01040000,78195.00,0.00000000,0.32529120,USDT,
529614670,2026-08-21T10:20:28Z,BTCUSDT,BUY,0.01280000,78195.00,0.00000000,0.40035840,USDT,
529614691,2026-08-21T10:20:38Z,BTCUSDT,SELL,0.00070000,78122.30,-0.05070360,0.02187424,USDT,
529614692,2026-08-21T10:20:38Z,BTCUSDT,SELL,0.00100000,78119.60,-0.07513372,0.03124784,USDT,
529614693,2026-08-21T10:20:38Z,BTCUSDT,SELL,0.00140000,78119.60,-0.10518721,0.04374697,USDT,
529614694,2026-08-21T10:20:38Z,BTCUSDT,SELL,0.00070000,78119.60,-0.05259360,0.02187348,USDT,
529614695,2026-08-21T10:20:38Z,BTCUSDT,SELL,0.00100000,78119.60,-0.07513372,0.03124784,USDT,
529614696,2026-08-21T10:20:38Z,BTCUSDT,SELL,0.00100000,78119.60,-0.07513372,0.03124784,USDT,
529614697,2026-08-21T10:20:38Z,BTCUSDT,SELL,0.00080000,78119.60,-0.06010698,0.02499827,USDT,
529614698,2026-08-21T10:20:38Z,BTCUSDT,SELL,0.00100000,78118.50,-0.07623372,0.03124740,USDT,
529614699,2026-08-21T10:20:38Z,BTCUSDT,SELL,0.00070000,78114.80,-0.05595360,0.02187214,USDT,
529614700,2026-08-21T10:20:38Z,BTCUSDT,SELL,0.00130000,78111.10,-0.10872384,0.04061777,USDT,
529614701,2026-08-21T10:20:38Z,BTCUSDT,SELL,0.01590000,78088.00,-1.69706623,0.49663968,USDT,
529614819,2026-08-21T10:20:59Z,BTCUSDT,SELL,0.00890000,78118.30,0.00000000,0.27810114,USDT,
529614833,2026-08-21T10:21:02Z,BTCUSDT,SELL,0.00310000,78118.40,0.00000000,0.09686681,USDT,
529614834,2026-08-21T10:21:02Z,BTCUSDT,SELL,0.00070000,78118.40,0.00000000,0.02187315,USDT,
529614856,2026-08-21T10:21:10Z,BTCUSDT,BUY,0.01270000,78119.70,-0.01739999,0.39684807,USDT,
529614912,2026-08-21T10:21:14Z,BTCUSDT,BUY,0.01910000,78119.70,0.00000000,0.59683450,USDT,
529614919,2026-08-21T10:21:17Z,BTCUSDT,BUY,0.01930000,78119.70,0.00000000,0.60308408,USDT,
529614939,2026-08-21T10:21:27Z,BTCUSDT,SELL,0.03240000,78110.70,-0.29160000,1.01231467,USDT,
529614940,2026-08-21T10:21:27Z,BTCUSDT,SELL,0.00600000,78110.60,-0.05459999,0.18746544,USDT,
529615019,2026-08-21T10:21:45Z,BTCUSDT,SELL,0.00890000,78086.60,0.00000000,0.27798829,USDT,
529615044,2026-08-21T10:21:48Z,BTCUSDT,SELL,0.00380000,78086.60,0.00000000,0.11869163,USDT,
529615150,2026-08-21T10:21:57Z,BTCUSDT,BUY,0.00100000,78084.00,0.00260000,0.03123360,USDT,
529615151,2026-08-21T10:21:57Z,BTCUSDT,BUY,0.00120000,78086.40,0.00023999,0.03748147,USDT,
529615152,2026-08-21T10:21:57Z,BTCUSDT,BUY,0.01050000,78087.20,-0.00629999,0.32796624,USDT,
529615606,2026-08-21T10:23:07Z,BTCUSDT,SELL,0.00440000,78004.40,0.00000000,0.13728774,USDT,
529615614,2026-08-21T10:23:10Z,BTCUSDT,SELL,0.00200000,78004.40,0.00000000,0.06240352,USDT,
529615633,2026-08-21T10:23:19Z,BTCUSDT,BUY,0.00640000,78016.50,-0.07743999,0.19972224,USDT,
529615719,2026-08-21T10:23:53Z,BTCUSDT,SELL,0.00020000,78005.10,0.00000000,0.00624040,USDT,
529615720,2026-08-21T10:23:53Z,BTCUSDT,SELL,0.00420000,78004.40,0.00000000,0.13104739,USDT,
529615724,2026-08-21T10:23:55Z,BTCUSDT,BUY,0.00120000,78016.40,0.00000000,0.03744787,USDT,
529615725,2026-08-21T10:23:55Z,BTCUSDT,BUY,0.01790000,78018.50,0.00000000,0.55861246,USDT,
529615726,2026-08-21T10:23:56Z,BTCUSDT,SELL,0.00200000,78004.40,0.00000000,0.06240352,USDT,
529615748,2026-08-21T10:24:02Z,BTCUSDT,BUY,0.00120000,78011.50,0.00000000,0.03744552,USDT,
529615749,2026-08-21T10:24:02Z,BTCUSDT,BUY,0.01810000,78018.40,0.00000000,0.56485321,USDT,
529615774,2026-08-21T10:24:08Z,BTCUSDT,BUY,0.00150000,78004.50,-0.00011718,0.04680270,USDT,
529615775,2026-08-21T10:24:08Z,BTCUSDT,BUY,0.00130000,78014.90,-0.01362156,0.04056774,USDT,
529615776,2026-08-21T10:24:08Z,BTCUSDT,BUY,0.00100000,78015.70,-0.01127812,0.03120628,USDT,
529615777,2026-08-21T10:24:08Z,BTCUSDT,BUY,0.00260000,78018.40,-0.03634312,0.08113913,USDT,
529615789,2026-08-21T10:24:11Z,BTCUSDT,SELL,0.03840000,78003.40,-0.56710999,1.19813222,USDT,
529615848,2026-08-21T10:24:43Z,BTCUSDT,SELL,0.00440000,78003.40,0.00000000,0.13728598,USDT,
529615857,2026-08-21T10:24:45Z,BTCUSDT,SELL,0.00200000,78003.40,0.00000000,0.06240272,USDT,
529615878,2026-08-21T10:24:54Z,BTCUSDT,BUY,0.00070000,78008.90,-0.00384999,0.02184249,USDT,
529615879,2026-08-21T10:24:54Z,BTCUSDT,BUY,0.00570000,78018.00,-0.08321999,0.17788104,USDT,
529616082,2026-08-21T10:25:48Z,BTCUSDT,BUY,0.00150000,78012.40,0.00000000,0.04680744,USDT,
529616083,2026-08-21T10:25:48Z,BTCUSDT,BUY,0.01760000,78013.30,0.00000000,0.54921363,USDT,
529616090,2026-08-21T10:25:51Z,BTCUSDT,BUY,0.00120000,78006.80,0.00000000,0.03744326,USDT,
529616091,2026-08-21T10:25:51Z,BTCUSDT,BUY,0.01810000,78013.30,0.00000000,0.56481629,USDT,
529616092,2026-08-21T10:25:51Z,BTCUSDT,SELL,0.00440000,78003.40,0.00000000,0.13728598,USDT,
529616098,2026-08-21T10:25:54Z,BTCUSDT,SELL,0.00200000,78010.60,0.00000000,0.06240848,USDT,
529616125,2026-08-21T10:26:02Z,BTCUSDT,BUY,0.00640000,78006.10,-0.00287999,0.19969561,USDT,
529616126,2026-08-21T10:26:02Z,BTCUSDT,SELL,0.03840000,78003.40,-0.37100999,1.19813222,USDT,
529616486,2026-08-21T10:26:29Z,BTCUSDT,BUY,0.00100000,77963.80,0.00000000,0.03118552,USDT,
529616487,2026-08-21T10:26:29Z,BTCUSDT,BUY,0.00130000,77965.50,0.00000000,0.04054206,USDT,
529616488,2026-08-21T10:26:29Z,BTCUSDT,BUY,0.00120000,77971.20,0.00000000,0.03742617,USDT,
529616489,2026-08-21T10:26:29Z,BTCUSDT,BUY,0.01560000,78005.20,0.00000000,0.48675244,USDT,
529616519,2026-08-21T10:26:32Z,BTCUSDT,BUY,0.00120000,77962.50,0.00000000,0.03742199,USDT,
529616520,2026-08-21T10:26:32Z,BTCUSDT,BUY,0.00100000,77963.20,0.00000000,0.03118528,USDT,
529616521,2026-08-21T10:26:32Z,BTCUSDT,BUY,0.00130000,77970.30,0.00000000,0.04054455,USDT,
529616522,2026-08-21T10:26:32Z,BTCUSDT,BUY,0.00070000,78004.00,0.00000000,0.02184112,USDT,
529616523,2026-08-21T10:26:32Z,BTCUSDT,BUY,0.01510000,78005.20,0.00000000,0.47115140,USDT,
529616539,2026-08-21T10:26:37Z,BTCUSDT,SELL,0.00440000,77862.30,0.00000000,0.13703764,USDT,
529616553,2026-08-21T10:26:39Z,BTCUSDT,SELL,0.00200000,77862.30,0.00000000,0.06228984,USDT,
529616585,2026-08-21T10:26:46Z,BTCUSDT,SELL,0.03840000,77862.30,-5.21409999,1.19596492,USDT,
529616603,2026-08-21T10:26:48Z,BTCUSDT,BUY,0.00150000,77874.10,-0.01770000,0.04672446,USDT,
529616604,2026-08-21T10:26:48Z,BTCUSDT,BUY,0.00100000,77877.30,-0.01500000,0.03115092,USDT,
529616605,2026-08-21T10:26:48Z,BTCUSDT,BUY,0.00120000,77878.20,-0.01907999,0.03738153,USDT,
529616606,2026-08-21T10:26:48Z,BTCUSDT,BUY,0.00130000,77893.80,-0.04095000,0.04050477,USDT,
529616607,2026-08-21T10:26:48Z,BTCUSDT,BUY,0.00140000,78006.10,-0.20132000,0.04368341,USDT,
529616975,2026-08-21T10:27:50Z,BTCUSDT,SELL,0.00440000,77789.00,0.00000000,0.13690864,USDT,
529616988,2026-08-21T10:27:52Z,BTCUSDT,SELL,0.00130000,77758.10,0.00000000,0.04043421,USDT,
529616989,2026-08-21T10:27:52Z,BTCUSDT,SELL,0.00070000,77752.60,0.00000000,0.02177072,USDT,
529617037,2026-08-21T10:28:02Z,BTCUSDT,BUY,0.00280000,77790.60,-0.03320187,0.08712547,USDT,
529617038,2026-08-21T10:28:02Z,BTCUSDT,BUY,0.00100000,77794.50,-0.01575781,0.03111780,USDT,
529617039,2026-08-21T10:28:02Z,BTCUSDT,BUY,0.00260000,77804.50,-0.06697031,0.08091668,USDT,
529617204,2026-08-21T10:29:05Z,BTCUSDT,SELL,0.00100000,77780.90,0.00000000,0.03111236,USDT,
529617205,2026-08-21T10:29:05Z,BTCUSDT,SELL,0.00070000,77769.70,0.00000000,0.02177551,USDT,
529617206,2026-08-21T10:29:05Z,BTCUSDT,SELL,0.00130000,77764.70,0.00000000,0.04043764,USDT,
529617207,2026-08-21T10:29:05Z,BTCUSDT,SELL,0.00070000,77759.30,0.00000000,0.02177260,USDT,
529617208,2026-08-21T10:29:05Z,BTCUSDT,SELL,0.00070000,77752.60,0.00000000,0.02177072,USDT,
529617218,2026-08-21T10:29:08Z,BTCUSDT,SELL,0.00100000,77780.40,0.00000000,0.03111216,USDT,
529617219,2026-08-21T10:29:08Z,BTCUSDT,SELL,0.00100000,77752.60,0.00000000,0.03110104,USDT,
529617237,2026-08-21T10:29:17Z,BTCUSDT,BUY,0.00640000,77800.00,-0.21486999,0.19916800,USDT,
529617506,2026-08-21T10:30:55Z,BTCUSDT,SELL,0.00440000,77752.60,0.00000000,0.13684457,USDT,
529617524,2026-08-21T10:30:57Z,BTCUSDT,SELL,0.00120000,77798.60,0.00000000,0.03734332,USDT,
529617525,2026-08-21T10:30:57Z,BTCUSDT,SELL,0.00080000,77796.40,0.00000000,0.02489484,USDT,
529617609,2026-08-21T10:31:13Z,BTCUSDT,BUY,0.00640000,77844.40,-0.49728000,0.19928166,USDT,
529618909,2026-08-21T10:33:41Z,BTCUSDT,SELL,0.00440000,77739.80,0.00000000,0.13682204,USDT,
529618961,2026-08-21T10:33:44Z,BTCUSDT,SELL,0.00200000,77720.00,0.00000000,0.06217600,USDT,
529619003,2026-08-21T10:33:52Z,BTCUSDT,BUY,0.00640000,77729.40,0.02695999,0.19898726,USDT,
529619108,2026-08-21T10:34:08Z,BTCUSDT,SELL,0.00440000,77715.10,0.00000000,0.13677857,USDT,
529619125,2026-08-21T10:34:10Z,BTCUSDT,SELL,0.00200000,77715.20,0.00000000,0.06217216,USDT,
529619199,2026-08-21T10:34:18Z,BTCUSDT,BUY,0.00640000,77720.00,-0.03115999,0.19896320,USDT,
529619210,2026-08-21T10:34:21Z,BTCUSDT,BUY,0.04150000,77719.90,0.00000000,1.29015034,USDT,
529619224,2026-08-21T10:34:23Z,BTCUSDT,BUY,0.01340000,77719.90,0.00000000,0.41657866,USDT,
529619225,2026-08-21T10:34:23Z,BTCUSDT,BUY,0.00510000,77719.90,0.00000000,0.15854859,USDT,
529619226,2026-08-21T10:34:23Z,BTCUSDT,BUY,0.02320000,77720.00,0.00000000,0.72124160,USDT,
529619288,2026-08-21T10:34:32Z,BTCUSDT,SELL,0.08320000,77715.10,-0.40168000,2.58635852,USDT,
529619574,2026-08-21T10:35:27Z,BTCUSDT,SELL,0.00440000,77711.30,0.00000000,0.13677188,USDT,
529619584,2026-08-21T10:35:30Z,BTCUSDT,SELL,0.00200000,77711.40,0.00000000,0.06216912,USDT,
529619638,2026-08-21T10:35:38Z,BTCUSDT,BUY,0.00640000,77711.40,-0.00044000,0.19894118,USDT,
529619845,2026-08-21T10:36:17Z,BTCUSDT,BUY,0.03860000,77711.40,0.00000000,1.19986401,USDT,
529619861,2026-08-21T10:36:19Z,BTCUSDT,BUY,0.03860000,77711.40,0.00000000,1.19986401,USDT,
529619914,2026-08-21T10:36:28Z,BTCUSDT,SELL,0.07720000,77711.30,-0.00772000,2.39972494,USDT,
529620090,2026-08-21T10:36:56Z,BTCUSDT,BUY,0.00120000,77724.20,0.00000000,0.03730761,USDT,
529620091,2026-08-21T10:36:56Z,BTCUSDT,BUY,0.06120000,77729.40,0.00000000,1.90281571,USDT,
529620104,2026-08-21T10:36:59Z,BTCUSDT,BUY,0.06250000,77729.40,0.00000000,1.94323500,USDT,
529620190,2026-08-21T10:37:12Z,BTCUSDT,SELL,0.12490000,77726.10,-0.40593000,3.88319595,USDT,
529624069,2026-08-21T10:50:07Z,BTCUSDT,SELL,0.00890000,77804.90,0.00000000,0.27698544,USDT,
529624072,2026-08-21T10:50:09Z,BTCUSDT,SELL,0.00380000,77804.90,0.00000000,0.11826344,USDT,
529624101,2026-08-21T10:50:20Z,BTCUSDT,BUY,0.00030000,77897.50,-0.02778000,0.00934770,USDT,
529624102,2026-08-21T10:50:20Z,BTCUSDT,BUY,0.00100000,77898.50,-0.09359999,0.03115940,USDT,
529624103,2026-08-21T10:50:20Z,BTCUSDT,BUY,0.01140000,77941.00,-1.55154000,0.35541096,USDT,
529624132,2026-08-21T10:50:33Z,BTCUSDT,BUY,0.00100000,77904.80,0.00000000,0.03116192,USDT,
529624133,2026-08-21T10:50:33Z,BTCUSDT,BUY,0.00100000,77912.70,0.00000000,0.03116508,USDT,
529624134,2026-08-21T10:50:33Z,BTCUSDT,BUY,0.00130000,77930.20,0.00000000,0.04052370,USDT,
529624135,2026-08-21T10:50:33Z,BTCUSDT,BUY,0.03520000,77941.00,0.00000000,1.09740928,USDT,
529624140,2026-08-21T10:50:36Z,BTCUSDT,BUY,0.00640000,77914.50,0.00000000,0.19946112,USDT,
529624141,2026-08-21T10:50:36Z,BTCUSDT,BUY,0.00100000,77917.70,0.00000000,0.03116708,USDT,
529624142,2026-08-21T10:50:36Z,BTCUSDT,BUY,0.00130000,77938.90,0.00000000,0.04052822,USDT,
529624143,2026-08-21T10:50:36Z,BTCUSDT,BUY,0.02980000,77941.00,0.00000000,0.92905672,USDT,
529624159,2026-08-21T10:50:42Z,BTCUSDT,SELL,0.00440000,77897.50,0.00000000,0.13709959,USDT,
529624163,2026-08-21T10:50:43Z,BTCUSDT,SELL,0.07610000,77897.50,-3.03938458,2.37119990,USDT,
529624164,2026-08-21T10:50:43Z,BTCUSDT,SELL,0.00090000,77893.50,-0.03954541,0.02804166,USDT,
529624167,2026-08-21T10:50:44Z,BTCUSDT,SELL,0.00100000,77886.30,0.00000000,0.03115452,USDT,
529624168,2026-08-21T10:50:44Z,BTCUSDT,SELL,0.00100000,77883.60,0.00000000,0.03115344,USDT,
529624185,2026-08-21T10:50:51Z,BTCUSDT,BUY,0.00070000,77834.20,0.04156468,0.02179357,USDT,
529624186,2026-08-21T10:50:51Z,BTCUSDT,BUY,0.00100000,77835.00,0.05857812,0.03113400,USDT,
529624187,2026-08-21T10:50:51Z,BTCUSDT,BUY,0.00130000,77862.20,0.04079156,0.04048834,USDT,
529624188,2026-08-21T10:50:51Z,BTCUSDT,BUY,0.00340000,77941.10,-0.16157437,0.10599989,USDT,
529624256,2026-08-21T10:51:14Z,BTCUSDT,SELL,0.00440000,77804.90,0.00000000,0.13693662,USDT,
529624271,2026-08-21T10:51:20Z,BTCUSDT,BUY,0.00100000,77822.30,0.00000000,0.03112892,USDT,
529624272,2026-08-21T10:51:20Z,BTCUSDT,BUY,0.00130000,77825.50,0.00000000,0.04046926,USDT,
529624273,2026-08-21T10:51:20Z,BTCUSDT,BUY,0.01680000,77941.00,0.00000000,0.52376352,USDT,
529624278,2026-08-21T10:51:23Z,BTCUSDT,BUY,0.00100000,77893.90,-0.08900000,0.03115756,USDT,
529624279,2026-08-21T10:51:23Z,BTCUSDT,BUY,0.00130000,77901.30,-0.12532000,0.04050867,USDT,
529624280,2026-08-21T10:51:23Z,BTCUSDT,BUY,0.00210000,77941.00,-0.28581000,0.06547044,USDT,
529624289,2026-08-21T10:51:26Z,BTCUSDT,SELL,0.01140000,77874.20,-0.60105455,0.35510635,USDT,
529624290,2026-08-21T10:51:26Z,BTCUSDT,SELL,0.00130000,77869.40,-0.07478130,0.04049208,USDT,
529624291,2026-08-21T10:51:26Z,BTCUSDT,SELL,0.00100000,77868.50,-0.05842408,0.03114740,USDT,
529624292,2026-08-21T10:51:26Z,BTCUSDT,SELL,0.00070000,77823.20,-0.07260685,0.02179049,USDT,
529624293,2026-08-21T10:51:26Z,BTCUSDT,SELL,0.00470000,77820.40,-0.50066319,0.14630235,USDT,
529624638,2026-08-21T10:52:27Z,BTCUSDT,SELL,0.00440000,77765.70,0.00000000,0.13686763,USDT,
529624643,2026-08-21T10:52:30Z,BTCUSDT,SELL,0.00200000,77765.70,0.00000000,0.06221256,USDT,
529624646,2026-08-21T10:52:31Z,BTCUSDT,BUY,0.01920000,77769.90,0.00000000,0.59727283,USDT,
